index,level_0,country,year,month,gwh,indicator
1394,618,NLD,2009,1,10768.0,Consumption
1395,619,NOR,2009,1,13095.0,Consumption
1396,620,POL,2009,1,12625.0,Consumption
1397,621,PRT,2009,1,3603.0,Consumption
1398,622,ROU,2009,1,4697.0,Consumption
1400,623,SWE,2009,1,14580.0,Consumption
1401,624,SVN,2009,1,1131.0,Consumption
1402,625,SVK,2009,1,2399.0,Consumption
1407,626,AUT,2009,1,2494.0,Imports
1409,627,BEL,2009,1,1071.0,Imports
1410,628,BGR,2009,1,333.0,Imports
1411,629,CYP,2009,1,0.0,Imports
1412,630,CZE,2009,1,1074.0,Imports
1413,631,DEU,2009,1,3741.0,Imports
1414,632,DNK,2009,1,883.0,Imports
1415,633,EST,2009,1,176.0,Imports
1417,634,ESP,2009,1,470.0,Imports
1419,635,FIN,2009,1,1311.0,Imports
1420,636,FRA,2009,1,1569.0,Imports
1422,637,HUN,2009,1,958.0,Imports
1423,638,IRL,2009,1,44.0,Imports
1425,639,ITA,2009,1,4026.0,Imports
1426,640,LTU,2009,1,403.0,Imports
1427,641,LUX,2009,1,549.0,Imports
1428,642,LVA,2009,1,497.0,Imports
1431,643,MLT,2009,1,0.0,Imports
1432,644,NLD,2009,1,1630.0,Imports
1433,645,NOR,2009,1,544.0,Imports
1434,646,POL,2009,1,891.0,Imports
1435,647,PRT,2009,1,836.0,Imports
1436,648,ROU,2009,1,144.0,Imports
1438,649,SWE,2009,1,1034.0,Imports
1439,650,SVN,2009,1,606.0,Imports
1440,651,SVK,2009,1,904.0,Imports
1483,652,AUT,2009,2,5474.0,Consumption
1485,653,BEL,2009,2,7116.0,Consumption
1486,654,BGR,2009,2,3098.0,Consumption
1487,655,CYP,2009,2,361.0,Consumption
1488,656,CZE,2009,2,5560.0,Consumption
1489,657,DEU,2009,2,41191.0,Consumption
1490,658,DNK,2009,2,3046.0,Consumption
1491,659,EST,2009,2,765.0,Consumption
1493,660,ESP,2009,2,21027.0,Consumption
1495,661,FIN,2009,2,7464.0,Consumption
1496,662,FRA,2009,2,46460.0,Consumption
1498,663,HUN,2009,2,3213.0,Consumption
1499,664,IRL,2009,2,2315.0,Consumption
1501,665,ITA,2009,2,25445.0,Consumption
1502,666,LTU,2009,2,821.0,Consumption
1503,667,LUX,2009,2,502.0,Consumption
1504,668,LVA,2009,2,639.0,Consumption
1507,669,MLT,2009,2,154.0,Consumption
1508,670,NLD,2009,2,9681.0,Consumption
1509,671,NOR,2009,2,12106.0,Consumption
1510,672,POL,2009,2,11176.0,Consumption
1511,673,PRT,2009,2,3050.0,Consumption
1512,674,ROU,2009,2,4249.0,Consumption
1514,675,SWE,2009,2,13430.0,Consumption
1515,676,SVN,2009,2,1019.0,Consumption
1516,677,SVK,2009,2,2209.0,Consumption
1521,678,AUT,2009,2,2178.0,Imports
1523,679,BEL,2009,2,890.0,Imports
1524,680,BGR,2009,2,285.0,Imports
1525,681,CYP,2009,2,0.0,Imports
1526,682,CZE,2009,2,748.0,Imports
1527,683,DEU,2009,2,3781.0,Imports
1528,684,DNK,2009,2,760.0,Imports
1529,685,EST,2009,2,161.0,Imports
1531,686,ESP,2009,2,525.0,Imports
1533,687,FIN,2009,2,1181.0,Imports
1534,688,FRA,2009,2,983.0,Imports
1536,689,HUN,2009,2,798.0,Imports
1537,690,IRL,2009,2,58.0,Imports
1539,691,ITA,2009,2,4234.0,Imports
1540,692,LTU,2009,2,315.0,Imports
1541,693,LUX,2009,2,493.0,Imports
1542,694,LVA,2009,2,345.0,Imports
1545,695,MLT,2009,2,0.0,Imports
1546,696,NLD,2009,2,1398.0,Imports
1547,697,NOR,2009,2,683.0,Imports
1548,698,POL,2009,2,654.0,Imports
1549,699,PRT,2009,2,485.0,Imports
1550,700,ROU,2009,2,87.0,Imports
1552,701,SWE,2009,2,804.0,Imports
1553,702,SVN,2009,2,529.0,Imports
1554,703,SVK,2009,2,688.0,Imports
1597,704,AUT,2009,3,5719.0,Consumption
1599,705,BEL,2009,3,7189.0,Consumption
1600,706,BGR,2009,3,3122.0,Consumption
1601,707,CYP,2009,3,369.0,Consumption
1602,708,CZE,2009,3,5715.0,Consumption
1603,709,DEU,2009,3,42293.0,Consumption
1604,710,DNK,2009,3,3135.0,Consumption
1605,711,EST,2009,3,775.0,Consumption
1607,712,ESP,2009,3,21798.0,Consumption
1609,713,FIN,2009,3,7624.0,Consumption
1610,714,FRA,2009,3,44416.0,Consumption
1612,715,HUN,2009,3,3392.0,Consumption
1613,716,IRL,2009,3,2372.0,Consumption
1615,717,ITA,2009,3,26586.0,Consumption
1616,718,LTU,2009,3,827.0,Consumption
1617,719,LUX,2009,3,504.0,Consumption
1618,720,LVA,2009,3,643.0,Consumption
1621,721,MLT,2009,3,160.0,Consumption
1622,722,NLD,2009,3,10058.0,Consumption
1623,723,NOR,2009,3,11710.0,Consumption
1624,724,POL,2009,3,11742.0,Consumption
1625,725,PRT,2009,3,2891.0,Consumption
1626,726,ROU,2009,3,4388.0,Consumption
1628,727,SWE,2009,3,13329.0,Consumption
1629,728,SVN,2009,3,1064.0,Consumption
1630,729,SVK,2009,3,2264.0,Consumption
1635,730,AUT,2009,3,1844.0,Imports
1637,731,BEL,2009,3,757.0,Imports
1638,732,BGR,2009,3,356.0,Imports
1639,733,CYP,2009,3,0.0,Imports
1640,734,CZE,2009,3,682.0,Imports
1641,735,DEU,2009,3,3953.0,Imports
1642,736,DNK,2009,3,861.0,Imports
1643,737,EST,2009,3,180.0,Imports
1645,738,ESP,2009,3,722.0,Imports
1647,739,FIN,2009,3,1289.0,Imports
1648,740,FRA,2009,3,826.0,Imports
1650,741,HUN,2009,3,1166.0,Imports
1651,742,IRL,2009,3,90.0,Imports
1653,743,ITA,2009,3,4758.0,Imports
1654,744,LTU,2009,3,317.0,Imports
1655,745,LUX,2009,3,487.0,Imports
1656,746,LVA,2009,3,367.0,Imports
1659,747,MLT,2009,3,0.0,Imports
1660,748,NLD,2009,3,1290.0,Imports
1661,749,NOR,2009,3,603.0,Imports
1662,750,POL,2009,3,459.0,Imports
1663,751,PRT,2009,3,557.0,Imports
1664,752,ROU,2009,3,88.0,Imports
1666,753,SWE,2009,3,939.0,Imports
1667,754,SVN,2009,3,550.0,Imports
1668,755,SVK,2009,3,773.0,Imports
1711,756,AUT,2009,4,4883.0,Consumption
1713,757,BEL,2009,4,6422.0,Consumption
1714,758,BGR,2009,4,2436.0,Consumption
1715,759,CYP,2009,4,303.0,Consumption
1716,760,CZE,2009,4,4625.0,Consumption
1717,761,DEU,2009,4,37376.0,Consumption
1718,762,DNK,2009,4,2668.0,Consumption
1719,763,EST,2009,4,643.0,Consumption
1721,764,ESP,2009,4,19570.0,Consumption
1723,765,FIN,2009,4,6427.0,Consumption
1724,766,FRA,2009,4,37192.0,Consumption
1726,767,HUN,2009,4,2942.0,Consumption
1727,768,IRL,2009,4,2148.0,Consumption
1729,769,ITA,2009,4,24124.0,Consumption
1730,770,LTU,2009,4,726.0,Consumption
1731,771,LUX,2009,4,493.0,Consumption
1732,772,LVA,2009,4,553.0,Consumption
1735,773,MLT,2009,4,148.0,Consumption
1736,774,NLD,2009,4,8792.0,Consumption
1737,775,NOR,2009,4,9142.0,Consumption
1738,776,POL,2009,4,10216.0,Consumption
1739,777,PRT,2009,4,3341.0,Consumption
1740,778,ROU,2009,4,3750.0,Consumption
1742,779,SWE,2009,4,10542.0,Consumption
1743,780,SVN,2009,4,915.0,Consumption
1744,781,SVK,2009,4,1856.0,Consumption
1749,782,AUT,2009,4,1115.0,Imports
1751,783,BEL,2009,4,713.0,Imports
1752,784,BGR,2009,4,218.0,Imports
1753,785,CYP,2009,4,0.0,Imports
1754,786,CZE,2009,4,424.0,Imports
1755,787,DEU,2009,4,3595.0,Imports
1756,788,DNK,2009,4,1049.0,Imports
1757,789,EST,2009,4,261.0,Imports
1759,790,ESP,2009,4,653.0,Imports
1761,791,FIN,2009,4,1296.0,Imports
1762,792,FRA,2009,4,1033.0,Imports
1764,793,HUN,2009,4,711.0,Imports
1765,794,IRL,2009,4,87.0,Imports
1767,795,ITA,2009,4,4087.0,Imports
1768,796,LTU,2009,4,494.0,Imports
1769,797,LUX,2009,4,465.0,Imports
1770,798,LVA,2009,4,251.0,Imports
1773,799,MLT,2009,4,0.0,Imports
1774,800,NLD,2009,4,1460.0,Imports
1775,801,NOR,2009,4,666.0,Imports
1776,802,POL,2009,4,241.0,Imports
1777,803,PRT,2009,4,743.0,Imports
1778,804,ROU,2009,4,27.0,Imports
1780,805,SWE,2009,4,968.0,Imports
1781,806,SVN,2009,4,514.0,Imports
1782,807,SVK,2009,4,277.0,Imports
1825,808,AUT,2009,5,4896.0,Consumption
1827,809,BEL,2009,5,6479.0,Consumption
1828,810,BGR,2009,5,2311.0,Consumption
1829,811,CYP,2009,5,348.0,Consumption
1830,812,CZE,2009,5,4599.0,Consumption
1831,813,DEU,2009,5,37070.0,Consumption
1832,814,DNK,2009,5,2656.0,Consumption
1833,815,EST,2009,5,564.0,Consumption
1835,816,ESP,2009,5,20018.0,Consumption
1837,817,FIN,2009,5,5966.0,Consumption
1838,818,FRA,2009,5,34419.0,Consumption
1840,819,HUN,2009,5,3075.0,Consumption
1841,820,IRL,2009,5,2131.0,Consumption
1843,821,ITA,2009,5,25781.0,Consumption
1844,822,LTU,2009,5,725.0,Consumption
1845,823,LUX,2009,5,500.0,Consumption
1846,824,LVA,2009,5,514.0,Consumption
1849,825,MLT,2009,5,159.0,Consumption
1850,826,NLD,2009,5,8996.0,Consumption
1851,827,NOR,2009,5,8345.0,Consumption
1852,828,POL,2009,5,10147.0,Consumption
1853,829,PRT,2009,5,3399.0,Consumption
1854,830,ROU,2009,5,3841.0,Consumption
1856,831,SWE,2009,5,9977.0,Consumption
1857,832,SVN,2009,5,950.0,Consumption
1858,833,SVK,2009,5,1870.0,Consumption
1863,834,AUT,2009,5,666.0,Imports
1865,835,BEL,2009,5,654.0,Imports
1866,836,BGR,2009,5,194.0,Imports
1867,837,CYP,2009,5,0.0,Imports
1868,838,CZE,2009,5,492.0,Imports
1869,839,DEU,2009,5,4261.0,Imports
1870,840,DNK,2009,5,1144.0,Imports
1871,841,EST,2009,5,223.0,Imports
1873,842,ESP,2009,5,822.0,Imports
1875,843,FIN,2009,5,1409.0,Imports
1876,844,FRA,2009,5,693.0,Imports
1878,845,HUN,2009,5,701.0,Imports
1879,846,IRL,2009,5,100.0,Imports
1881,847,ITA,2009,5,3894.0,Imports
1882,848,LTU,2009,5,432.0,Imports
1883,849,LUX,2009,5,466.0,Imports
1884,850,LVA,2009,5,402.0,Imports
1887,851,MLT,2009,5,0.0,Imports
1888,852,NLD,2009,5,1447.0,Imports
1889,853,NOR,2009,5,615.0,Imports
1890,854,POL,2009,5,484.0,Imports
1891,855,PRT,2009,5,711.0,Imports
1892,856,ROU,2009,5,35.0,Imports
1894,857,SWE,2009,5,659.0,Imports
1895,858,SVN,2009,5,428.0,Imports
1896,859,SVK,2009,5,394.0,Imports
1939,860,AUT,2009,6,4846.0,Consumption
1941,861,BEL,2009,6,6388.0,Consumption
1942,862,BGR,2009,6,2292.0,Consumption
1943,863,CYP,2009,6,445.0,Consumption
1944,864,CZE,2009,6,4499.0,Consumption
1945,865,DEU,2009,6,36700.0,Consumption
1946,866,DNK,2009,6,2638.0,Consumption
1947,867,EST,2009,6,502.0,Consumption
1949,868,ESP,2009,6,20548.0,Consumption
1951,869,FIN,2009,6,5168.0,Consumption
1952,870,FRA,2009,6,33696.0,Consumption
1954,871,HUN,2009,6,3072.0,Consumption
1955,872,IRL,2009,6,1992.0,Consumption
1957,873,ITA,2009,6,26317.0,Consumption
1958,874,LTU,2009,6,690.0,Consumption
1959,875,LUX,2009,6,472.0,Consumption
1960,876,LVA,2009,6,482.0,Consumption
1963,877,MLT,2009,6,173.0,Consumption
1964,878,NLD,2009,6,8986.0,Consumption
1965,879,NOR,2009,6,7395.0,Consumption
1966,880,POL,2009,6,9938.0,Consumption
1967,881,PRT,2009,6,3398.0,Consumption
1968,882,ROU,2009,6,3744.0,Consumption
1970,883,SWE,2009,6,9379.0,Consumption
1971,884,SVN,2009,6,964.0,Consumption
1972,885,SVK,2009,6,1832.0,Consumption
1977,886,AUT,2009,6,991.0,Imports
1979,887,BEL,2009,6,701.0,Imports
1980,888,BGR,2009,6,221.0,Imports
1981,889,CYP,2009,6,0.0,Imports
1982,890,CZE,2009,6,491.0,Imports
1983,891,DEU,2009,6,3433.0,Imports
1984,892,DNK,2009,6,982.0,Imports
1985,893,EST,2009,6,110.0,Imports
1987,894,ESP,2009,6,620.0,Imports
1989,895,FIN,2009,6,1127.0,Imports
1990,896,FRA,2009,6,1509.0,Imports
1992,897,HUN,2009,6,827.0,Imports
1993,898,IRL,2009,6,87.0,Imports
1995,899,ITA,2009,6,3873.0,Imports
1996,900,LTU,2009,6,546.0,Imports
1997,901,LUX,2009,6,458.0,Imports
1998,902,LVA,2009,6,403.0,Imports
2001,903,MLT,2009,6,0.0,Imports
2002,904,NLD,2009,6,1642.0,Imports
2003,905,NOR,2009,6,607.0,Imports
2004,906,POL,2009,6,476.0,Imports
2005,907,PRT,2009,6,755.0,Imports
2006,908,ROU,2009,6,38.0,Imports
2008,909,SWE,2009,6,922.0,Imports
2009,910,SVN,2009,6,423.0,Imports
2010,911,SVK,2009,6,403.0,Imports
2053,912,AUT,2009,7,5052.0,Consumption
2055,913,BEL,2009,7,6303.0,Consumption
2056,914,BGR,2009,7,2461.0,Consumption
2057,915,CYP,2009,7,541.0,Consumption
2058,916,CZE,2009,7,4476.0,Consumption
2059,917,DEU,2009,7,38239.0,Consumption
2060,918,DNK,2009,7,2526.0,Consumption
2061,919,EST,2009,7,506.0,Consumption
2063,920,ESP,2009,7,22610.0,Consumption
2065,921,FIN,2009,7,5290.0,Consumption
2066,922,FRA,2009,7,35108.0,Consumption
2068,923,HUN,2009,7,3341.0,Consumption
2069,924,IRL,2009,7,2026.0,Consumption
2071,925,ITA,2009,7,29560.0,Consumption
2072,926,LTU,2009,7,716.0,Consumption
2073,927,LUX,2009,7,528.0,Consumption
2074,928,LVA,2009,7,524.0,Consumption
2077,929,MLT,2009,7,210.0,Consumption
2078,930,NLD,2009,7,8810.0,Consumption
2079,931,NOR,2009,7,6924.0,Consumption
2080,932,POL,2009,7,10499.0,Consumption
2081,933,PRT,2009,7,3644.0,Consumption
2082,934,ROU,2009,7,4039.0,Consumption
2084,935,SWE,2009,7,8509.0,Consumption
2085,936,SVN,2009,7,1008.0,Consumption
2086,937,SVK,2009,7,1929.0,Consumption
2091,938,AUT,2009,7,1024.0,Imports
2093,939,BEL,2009,7,621.0,Imports
2094,940,BGR,2009,7,230.0,Imports
2095,941,CYP,2009,7,0.0,Imports
2096,942,CZE,2009,7,599.0,Imports
2097,943,DEU,2009,7,3398.0,Imports
2098,944,DNK,2009,7,917.0,Imports
2099,945,EST,2009,7,261.0,Imports
2101,946,ESP,2009,7,596.0,Imports
2103,947,FIN,2009,7,1307.0,Imports
2104,948,FRA,2009,7,2025.0,Imports
2106,949,HUN,2009,7,1112.0,Imports
2107,950,IRL,2009,7,117.0,Imports
2109,951,ITA,2009,7,4388.0,Imports
2110,952,LTU,2009,7,396.0,Imports
2111,953,LUX,2009,7,497.0,Imports
2112,954,LVA,2009,7,436.0,Imports
2115,955,MLT,2009,7,0.0,Imports
2116,956,NLD,2009,7,1046.0,Imports
2117,957,NOR,2009,7,389.0,Imports
2118,958,POL,2009,7,690.0,Imports
2119,959,PRT,2009,7,753.0,Imports
2120,960,ROU,2009,7,21.0,Imports
2122,961,SWE,2009,7,855.0,Imports
2123,962,SVN,2009,7,444.0,Imports
2124,963,SVK,2009,7,802.0,Imports
2167,964,AUT,2009,8,4871.0,Consumption
2169,965,BEL,2009,8,6438.0,Consumption
2170,966,BGR,2009,8,2406.0,Consumption
2171,967,CYP,2009,8,517.0,Consumption
2172,968,CZE,2009,8,4507.0,Consumption
2173,969,DEU,2009,8,37812.0,Consumption
2174,970,DNK,2009,8,2685.0,Consumption
2175,971,EST,2009,8,528.0,Consumption
2177,972,ESP,2009,8,21625.0,Consumption
2179,973,FIN,2009,8,5683.0,Consumption
2180,974,FRA,2009,8,32782.0,Consumption
2182,975,HUN,2009,8,3173.0,Consumption
2183,976,IRL,2009,8,2027.0,Consumption
2185,977,ITA,2009,8,25344.0,Consumption
2186,978,LTU,2009,8,711.0,Consumption
2187,979,LUX,2009,8,444.0,Consumption
2188,980,LVA,2009,8,521.0,Consumption
2191,981,MLT,2009,8,219.0,Consumption
2192,982,NLD,2009,8,8654.0,Consumption
2193,983,NOR,2009,8,7489.0,Consumption
2194,984,POL,2009,8,10433.0,Consumption
2195,985,PRT,2009,8,3296.0,Consumption
2196,986,ROU,2009,8,3925.0,Consumption
2198,987,SWE,2009,8,9339.0,Consumption
2199,988,SVN,2009,8,960.0,Consumption
2200,989,SVK,2009,8,1906.0,Consumption
2205,990,AUT,2009,8,1223.0,Imports
2207,991,BEL,2009,8,536.0,Imports
2208,992,BGR,2009,8,200.0,Imports
2209,993,CYP,2009,8,0.0,Imports
2210,994,CZE,2009,8,590.0,Imports
2211,995,DEU,2009,8,3517.0,Imports
2212,996,DNK,2009,8,1201.0,Imports
2213,997,EST,2009,8,254.0,Imports
2215,998,ESP,2009,8,470.0,Imports
2217,999,FIN,2009,8,1128.0,Imports
2218,1000,FRA,2009,8,1373.0,Imports
2220,1001,HUN,2009,8,801.0,Imports
2221,1002,IRL,2009,8,107.0,Imports
2223,1003,ITA,2009,8,2926.0,Imports
2224,1004,LTU,2009,8,354.0,Imports
2225,1005,LUX,2009,8,462.0,Imports
2226,1006,LVA,2009,8,447.0,Imports
2229,1007,MLT,2009,8,0.0,Imports
2230,1008,NLD,2009,8,1338.0,Imports
2231,1009,NOR,2009,8,150.0,Imports
2232,1010,POL,2009,8,578.0,Imports
2233,1011,PRT,2009,8,574.0,Imports
2234,1012,ROU,2009,8,18.0,Imports
2236,1013,SWE,2009,8,1258.0,Imports
2237,1014,SVN,2009,8,420.0,Imports
2238,1015,SVK,2009,8,627.0,Imports
3239,1016,EST,2010,5,64.0,Imports
2281,1017,AUT,2009,9,5075.0,Consumption
2283,1018,BEL,2009,9,6754.0,Consumption
2284,1019,BGR,2009,9,2304.0,Consumption
2285,1020,CYP,2009,9,429.0,Consumption
2286,1021,CZE,2009,9,4647.0,Consumption
2287,1022,DEU,2009,9,38477.0,Consumption
2288,1023,DNK,2009,9,2709.0,Consumption
2289,1024,EST,2009,9,563.0,Consumption
2291,1025,ESP,2009,9,21273.0,Consumption
2293,1026,FIN,2009,9,6125.0,Consumption
2294,1027,FRA,2009,9,34365.0,Consumption
2296,1028,HUN,2009,9,3210.0,Consumption
2297,1029,IRL,2009,9,2075.0,Consumption
2299,1030,ITA,2009,9,26846.0,Consumption
2300,1031,LTU,2009,9,724.0,Consumption
2301,1032,LUX,2009,9,533.0,Consumption
2302,1033,LVA,2009,9,530.0,Consumption
2305,1034,MLT,2009,9,187.0,Consumption
2306,1035,NLD,2009,9,8742.0,Consumption
2307,1036,NOR,2009,9,8189.0,Consumption
2308,1037,POL,2009,9,10659.0,Consumption
2309,1038,PRT,2009,9,3276.0,Consumption
2310,1039,ROU,2009,9,3834.0,Consumption
2312,1040,SWE,2009,9,9883.0,Consumption
2313,1041,SVN,2009,9,1005.0,Consumption
2314,1042,SVK,2009,9,1927.0,Consumption
2319,1043,AUT,2009,9,1572.0,Imports
2321,1044,BEL,2009,9,524.0,Imports
2322,1045,BGR,2009,9,121.0,Imports
2323,1046,CYP,2009,9,0.0,Imports
2324,1047,CZE,2009,9,817.0,Imports
2325,1048,DEU,2009,9,3242.0,Imports
2326,1049,DNK,2009,9,1064.0,Imports
2327,1050,EST,2009,9,244.0,Imports
2329,1051,ESP,2009,9,404.0,Imports
2331,1052,FIN,2009,9,1319.0,Imports
2332,1053,FRA,2009,9,1604.0,Imports
2334,1054,HUN,2009,9,1055.0,Imports
2335,1055,IRL,2009,9,100.0,Imports
2337,1056,ITA,2009,9,3698.0,Imports
2338,1057,LTU,2009,9,340.0,Imports
2339,1058,LUX,2009,9,517.0,Imports
2340,1059,LVA,2009,9,436.0,Imports
2343,1060,MLT,2009,9,0.0,Imports
2344,1061,NLD,2009,9,1080.0,Imports
2345,1062,NOR,2009,9,72.0,Imports
2346,1063,POL,2009,9,722.0,Imports
2347,1064,PRT,2009,9,497.0,Imports
2348,1065,ROU,2009,9,48.0,Imports
2350,1066,SWE,2009,9,1168.0,Imports
2351,1067,SVN,2009,9,486.0,Imports
2352,1068,SVK,2009,9,948.0,Imports
2395,1069,AUT,2009,10,5486.0,Consumption
2397,1070,BEL,2009,10,7276.0,Consumption
2398,1071,BGR,2009,10,2617.0,Consumption
2399,1072,CYP,2009,10,389.0,Consumption
2400,1073,CZE,2009,10,5351.0,Consumption
2401,1074,DEU,2009,10,41093.0,Consumption
2402,1075,DNK,2009,10,2973.0,Consumption
2403,1076,EST,2009,10,694.0,Consumption
2405,1077,ESP,2009,10,20432.0,Consumption
2407,1078,FIN,2009,10,7360.0,Consumption
2408,1079,FRA,2009,10,39366.0,Consumption
2410,1080,HUN,2009,10,3374.0,Consumption
2411,1081,IRL,2009,10,2220.0,Consumption
2413,1082,ITA,2009,10,27015.0,Consumption
2414,1083,LTU,2009,10,809.0,Consumption
2415,1084,LUX,2009,10,569.0,Consumption
2416,1085,LVA,2009,10,617.0,Consumption
2419,1086,MLT,2009,10,166.0,Consumption
2420,1087,NLD,2009,10,9458.0,Consumption
2421,1088,NOR,2009,10,10632.0,Consumption
2422,1089,POL,2009,10,11969.0,Consumption
2423,1090,PRT,2009,10,3383.0,Consumption
2424,1091,ROU,2009,10,4208.0,Consumption
2426,1092,SWE,2009,10,12138.0,Consumption
2427,1093,SVN,2009,10,1055.0,Consumption
2428,1094,SVK,2009,10,2173.0,Consumption
2433,1095,AUT,2009,10,1665.0,Imports
2435,1096,BEL,2009,10,953.0,Imports
2436,1097,BGR,2009,10,175.0,Imports
2437,1098,CYP,2009,10,0.0,Imports
2438,1099,CZE,2009,10,845.0,Imports
2439,1100,DEU,2009,10,3344.0,Imports
2440,1101,DNK,2009,10,766.0,Imports
2441,1102,EST,2009,10,365.0,Imports
2443,1103,ESP,2009,10,349.0,Imports
2445,1104,FIN,2009,10,1339.0,Imports
2446,1105,FRA,2009,10,2606.0,Imports
2448,1106,HUN,2009,10,943.0,Imports
2449,1107,IRL,2009,10,32.0,Imports
2451,1108,ITA,2009,10,3310.0,Imports
2452,1109,LTU,2009,10,437.0,Imports
2453,1110,LUX,2009,10,552.0,Imports
2454,1111,LVA,2009,10,355.0,Imports
2457,1112,MLT,2009,10,0.0,Imports
2458,1113,NLD,2009,10,995.0,Imports
2459,1114,NOR,2009,10,206.0,Imports
2460,1115,POL,2009,10,716.0,Imports
2461,1116,PRT,2009,10,594.0,Imports
2462,1117,ROU,2009,10,58.0,Imports
2464,1118,SWE,2009,10,1462.0,Imports
2465,1119,SVN,2009,10,568.0,Imports
2466,1120,SVK,2009,10,932.0,Imports
2509,1121,AUT,2009,11,5577.0,Consumption
2511,1122,BEL,2009,11,7202.0,Consumption
2512,1123,BGR,2009,11,2813.0,Consumption
2513,1124,CYP,2009,11,343.0,Consumption
2514,1125,CZE,2009,11,5480.0,Consumption
2515,1126,DEU,2009,11,39839.0,Consumption
2516,1127,DNK,2009,11,3051.0,Consumption
2517,1128,EST,2009,11,731.0,Consumption
3241,1129,ESP,2010,5,398.0,Imports
2519,1130,ESP,2009,11,20286.0,Consumption
2521,1131,FIN,2009,11,7365.0,Consumption
2522,1132,FRA,2009,11,41846.0,Consumption
2524,1133,HUN,2009,11,3331.0,Consumption
2525,1134,IRL,2009,11,2315.0,Consumption
2527,1135,ITA,2009,11,26580.0,Consumption
2528,1136,LTU,2009,11,802.0,Consumption
2529,1137,LUX,2009,11,552.0,Consumption
2530,1138,LVA,2009,11,625.0,Consumption
2533,1139,MLT,2009,11,149.0,Consumption
2534,1140,NLD,2009,11,9850.0,Consumption
2535,1141,NOR,2009,11,11035.0,Consumption
2536,1142,POL,2009,11,11747.0,Consumption
2537,1143,PRT,2009,11,3504.0,Consumption
2538,1144,ROU,2009,11,4359.0,Consumption
2540,1145,SWE,2009,11,12351.0,Consumption
2541,1146,SVN,2009,11,1091.0,Consumption
2542,1147,SVK,2009,11,2202.0,Consumption
2547,1148,AUT,2009,11,2391.0,Imports
2549,1149,BEL,2009,11,1029.0,Imports
2550,1150,BGR,2009,11,64.0,Imports
2551,1151,CYP,2009,11,0.0,Imports
2552,1152,CZE,2009,11,1050.0,Imports
2553,1153,DEU,2009,11,2659.0,Imports
2554,1154,DNK,2009,11,735.0,Imports
2555,1155,EST,2009,11,379.0,Imports
2557,1156,ESP,2009,11,411.0,Imports
2559,1157,FIN,2009,11,1352.0,Imports
2560,1158,FRA,2009,11,1919.0,Imports
2562,1159,HUN,2009,11,765.0,Imports
2563,1160,IRL,2009,11,46.0,Imports
2565,1161,ITA,2009,11,3809.0,Imports
2566,1162,LTU,2009,11,346.0,Imports
2567,1163,LUX,2009,11,523.0,Imports
2568,1164,LVA,2009,11,161.0,Imports
2571,1165,MLT,2009,11,0.0,Imports
2572,1166,NLD,2009,11,1074.0,Imports
2573,1167,NOR,2009,11,454.0,Imports
2574,1168,POL,2009,11,804.0,Imports
2575,1169,PRT,2009,11,666.0,Imports
2576,1170,ROU,2009,11,55.0,Imports
2578,1171,SWE,2009,11,1774.0,Imports
2579,1172,SVN,2009,11,615.0,Imports
2580,1173,SVK,2009,11,742.0,Imports
2623,1174,AUT,2009,12,5960.0,Consumption
2625,1175,BEL,2009,12,7794.0,Consumption
2626,1176,BGR,2009,12,3253.0,Consumption
2627,1177,CYP,2009,12,401.0,Consumption
2628,1178,CZE,2009,12,5831.0,Consumption
2629,1179,DEU,2009,12,42734.0,Consumption
2630,1180,DNK,2009,12,3287.0,Consumption
2631,1181,EST,2009,12,836.0,Consumption
2633,1182,ESP,2009,12,22518.0,Consumption
2635,1183,FIN,2009,12,8221.0,Consumption
2636,1184,FRA,2009,12,50810.0,Consumption
2638,1185,HUN,2009,12,3373.0,Consumption
2639,1186,IRL,2009,12,2505.0,Consumption
2641,1187,ITA,2009,12,26633.0,Consumption
2642,1188,LTU,2009,12,878.0,Consumption
2643,1189,LUX,2009,12,527.0,Consumption
2644,1190,LVA,2009,12,692.0,Consumption
2647,1191,MLT,2009,12,156.0,Consumption
2648,1192,NLD,2009,12,10105.0,Consumption
2649,1193,NOR,2009,12,13385.0,Consumption
2650,1194,POL,2009,12,12642.0,Consumption
2651,1195,PRT,2009,12,3893.0,Consumption
2652,1196,ROU,2009,12,4668.0,Consumption
2654,1197,SWE,2009,12,14402.0,Consumption
2655,1198,SVN,2009,12,1104.0,Consumption
2656,1199,SVK,2009,12,2300.0,Consumption
2661,1200,AUT,2009,12,2379.0,Imports
2663,1201,BEL,2009,12,1038.0,Imports
2664,1202,BGR,2009,12,265.0,Imports
2665,1203,CYP,2009,12,0.0,Imports
2666,1204,CZE,2009,12,773.0,Imports
2667,1205,DEU,2009,12,2936.0,Imports
2668,1206,DNK,2009,12,849.0,Imports
2669,1207,EST,2009,12,409.0,Imports
2671,1208,ESP,2009,12,704.0,Imports
2673,1209,FIN,2009,12,1402.0,Imports
2674,1210,FRA,2009,12,2377.0,Imports
2676,1211,HUN,2009,12,865.0,Imports
2677,1212,IRL,2009,12,71.0,Imports
2679,1213,ITA,2009,12,3567.0,Imports
2680,1214,LTU,2009,12,403.0,Imports
2681,1215,LUX,2009,12,554.0,Imports
2682,1216,LVA,2009,12,175.0,Imports
2685,1217,MLT,2009,12,0.0,Imports
