index,level_0,country,year,ktoe,indicator
691,594,SVN,2011,0.0,Heat
692,595,SVK,2011,0.0,Heat
693,596,TUR,2011,0.0,Heat
694,597,UKR,2011,0.0,Heat
697,598,ALB,2011,0.0,Nuclear heat
698,599,AUT,2011,0.0,Nuclear heat
700,600,BEL,2011,11700.611,Nuclear heat
701,601,BGR,2011,4105.07,Nuclear heat
702,602,CYP,2011,0.0,Nuclear heat
703,603,CZE,2011,7199.85,Nuclear heat
704,604,DEU,2011,27807.2,Nuclear heat
705,605,DNK,2011,0.0,Nuclear heat
706,606,EST,2011,0.0,Nuclear heat
708,607,ESP,2011,15044.7,Nuclear heat
710,608,FIN,2011,5627.0,Nuclear heat
711,609,FRA,2011,115209.0,Nuclear heat
713,610,HRV,2011,0.0,Nuclear heat
714,611,HUN,2011,3964.9,Nuclear heat
715,612,IRL,2011,0.0,Nuclear heat
716,613,ISL,2011,0.0,Nuclear heat
717,614,ITA,2011,0.0,Nuclear heat
718,615,LTU,2011,0.0,Nuclear heat
719,616,LUX,2011,0.0,Nuclear heat
720,617,LVA,2011,0.0,Nuclear heat
721,618,MDA,2011,0.0,Nuclear heat
722,619,MNE,2011,0.0,Nuclear heat
723,620,MKD,2011,0.0,Nuclear heat
724,621,MLT,2011,0.0,Nuclear heat
725,622,NLD,2011,959.2,Nuclear heat
726,623,NOR,2011,0.0,Nuclear heat
727,624,POL,2011,0.0,Nuclear heat
728,625,PRT,2011,0.0,Nuclear heat
729,626,ROU,2011,2978.9,Nuclear heat
730,627,SRB,2011,0.0,Nuclear heat
731,628,SWE,2011,15252.0,Nuclear heat
732,629,SVN,2011,1470.482,Nuclear heat
733,630,SVK,2011,4027.0,Nuclear heat
734,631,TUR,2011,0.0,Nuclear heat
735,632,UKR,2011,23738.593,Nuclear heat
738,633,ALB,2011,1218.293,Oil and petroleum products (excluding biofuel portion)
739,634,AUT,2011,11525.523,Oil and petroleum products (excluding biofuel portion)
741,635,BEL,2011,21378.12,Oil and petroleum products (excluding biofuel portion)
742,636,BGR,2011,3639.068,Oil and petroleum products (excluding biofuel portion)
743,637,CYP,2011,2270.53,Oil and petroleum products (excluding biofuel portion)
744,638,CZE,2011,8743.918,Oil and petroleum products (excluding biofuel portion)
745,639,DEU,2011,101756.269,Oil and petroleum products (excluding biofuel portion)
746,640,DNK,2011,6516.055,Oil and petroleum products (excluding biofuel portion)
747,641,EST,2011,528.917,Oil and petroleum products (excluding biofuel portion)
749,642,ESP,2011,54408.298,Oil and petroleum products (excluding biofuel portion)
751,643,FIN,2011,9289.644,Oil and petroleum products (excluding biofuel portion)
752,644,FRA,2011,79549.35,Oil and petroleum products (excluding biofuel portion)
754,645,HRV,2011,3545.667,Oil and petroleum products (excluding biofuel portion)
755,646,HUN,2011,6244.663,Oil and petroleum products (excluding biofuel portion)
756,647,IRL,2011,6243.238,Oil and petroleum products (excluding biofuel portion)
757,648,ISL,2011,506.649,Oil and petroleum products (excluding biofuel portion)
758,649,ITA,2011,62703.462,Oil and petroleum products (excluding biofuel portion)
759,650,LTU,2011,2408.703,Oil and petroleum products (excluding biofuel portion)
760,651,LUX,2011,2530.807,Oil and petroleum products (excluding biofuel portion)
761,652,LVA,2011,1282.281,Oil and petroleum products (excluding biofuel portion)
762,653,MDA,2011,791.673,Oil and petroleum products (excluding biofuel portion)
763,654,MNE,2011,287.332,Oil and petroleum products (excluding biofuel portion)
764,655,MKD,2011,974.145,Oil and petroleum products (excluding biofuel portion)
765,656,MLT,2011,823.493,Oil and petroleum products (excluding biofuel portion)
766,657,NLD,2011,28511.08,Oil and petroleum products (excluding biofuel portion)
767,658,NOR,2011,9670.473,Oil and petroleum products (excluding biofuel portion)
768,659,POL,2011,25670.684,Oil and petroleum products (excluding biofuel portion)
769,660,PRT,2011,10621.092,Oil and petroleum products (excluding biofuel portion)
770,661,ROU,2011,8489.053,Oil and petroleum products (excluding biofuel portion)
771,662,SRB,2011,3846.448,Oil and petroleum products (excluding biofuel portion)
772,663,SWE,2011,13680.873,Oil and petroleum products (excluding biofuel portion)
773,664,SVN,2011,2556.972,Oil and petroleum products (excluding biofuel portion)
774,665,SVK,2011,3389.974,Oil and petroleum products (excluding biofuel portion)
775,666,TUR,2011,30452.978,Oil and petroleum products (excluding biofuel portion)
776,667,UKR,2011,12446.202,Oil and petroleum products (excluding biofuel portion)
779,668,ALB,2011,0.0,Peat and peat products
780,669,AUT,2011,0.21,Peat and peat products
782,670,BEL,2011,0.0,Peat and peat products
783,671,BGR,2011,0.0,Peat and peat products
784,672,CYP,2011,0.0,Peat and peat products
785,673,CZE,2011,0.0,Peat and peat products
786,674,DEU,2011,0.0,Peat and peat products
787,675,DNK,2011,0.0,Peat and peat products
788,676,EST,2011,51.005,Peat and peat products
790,677,ESP,2011,0.0,Peat and peat products
792,678,FIN,2011,2030.255,Peat and peat products
793,679,FRA,2011,0.0,Peat and peat products
795,680,HRV,2011,0.0,Peat and peat products
796,681,HUN,2011,0.0,Peat and peat products
797,682,IRL,2011,704.419,Peat and peat products
798,683,ISL,2011,0.0,Peat and peat products
799,684,ITA,2011,0.0,Peat and peat products
800,685,LTU,2011,28.911,Peat and peat products
801,686,LUX,2011,0.0,Peat and peat products
802,687,LVA,2011,0.96,Peat and peat products
803,688,MDA,2011,0.0,Peat and peat products
804,689,MNE,2011,0.0,Peat and peat products
805,690,MKD,2011,0.0,Peat and peat products
806,691,MLT,2011,0.0,Peat and peat products
807,692,NLD,2011,0.0,Peat and peat products
808,693,NOR,2011,0.0,Peat and peat products
809,694,POL,2011,0.0,Peat and peat products
810,695,PRT,2011,0.0,Peat and peat products
811,696,ROU,2011,8.188,Peat and peat products
812,697,SRB,2011,0.0,Peat and peat products
813,698,SWE,2011,331.002,Peat and peat products
814,699,SVN,2011,0.0,Peat and peat products
815,700,SVK,2011,0.0,Peat and peat products
816,701,TUR,2011,0.0,Peat and peat products
817,702,UKR,2011,103.659,Peat and peat products
820,703,ALB,2011,575.002,Renewables and biofuels
821,704,AUT,2011,9057.289,Renewables and biofuels
823,705,BEL,2011,2993.455,Renewables and biofuels
824,706,BGR,2011,1394.668,Renewables and biofuels
825,707,CYP,2011,125.783,Renewables and biofuels
826,708,CZE,2011,3498.223,Renewables and biofuels
827,709,DEU,2011,32438.432,Renewables and biofuels
828,710,DNK,2011,4125.466,Renewables and biofuels
829,711,EST,2011,836.165,Renewables and biofuels
831,712,ESP,2011,14814.235,Renewables and biofuels
833,713,FIN,2011,9097.378,Renewables and biofuels
834,714,FRA,2011,19172.015,Renewables and biofuels
836,715,HRV,2011,1718.416,Renewables and biofuels
837,716,HUN,2011,2886.419,Renewables and biofuels
838,717,IRL,2011,816.116,Renewables and biofuels
839,718,ISL,2011,5199.093,Renewables and biofuels
840,719,ITA,2011,21025.853,Renewables and biofuels
841,720,LTU,2011,1056.602,Renewables and biofuels
842,721,LUX,2011,126.777,Renewables and biofuels
843,722,LVA,2011,1417.638,Renewables and biofuels
844,723,MDA,2011,546.565,Renewables and biofuels
845,724,MNE,2011,277.268,Renewables and biofuels
846,725,MKD,2011,343.903,Renewables and biofuels
847,726,MLT,2011,8.261,Renewables and biofuels
848,727,NLD,2011,3514.892,Renewables and biofuels
849,728,NOR,2011,12550.046,Renewables and biofuels
850,729,POL,2011,7992.56,Renewables and biofuels
851,730,PRT,2011,5137.875,Renewables and biofuels
852,731,ROU,2011,5067.402,Renewables and biofuels
853,732,SRB,2011,1785.664,Renewables and biofuels
854,733,SWE,2011,17625.451,Renewables and biofuels
855,734,SVN,2011,1083.25,Renewables and biofuels
856,735,SVK,2011,1292.287,Renewables and biofuels
857,736,TUR,2011,11222.918,Renewables and biofuels
858,737,UKR,2011,2636.245,Renewables and biofuels
861,738,ALB,2011,0.0,Oil shale and oil sands
862,739,AUT,2011,0.0,Oil shale and oil sands
864,740,BEL,2011,0.0,Oil shale and oil sands
865,741,BGR,2011,0.0,Oil shale and oil sands
866,742,CYP,2011,0.0,Oil shale and oil sands
867,743,CZE,2011,0.0,Oil shale and oil sands
868,744,DEU,2011,0.0,Oil shale and oil sands
869,745,DNK,2011,0.0,Oil shale and oil sands
870,746,EST,2011,4082.788,Oil shale and oil sands
872,747,ESP,2011,0.0,Oil shale and oil sands
874,748,FIN,2011,0.0,Oil shale and oil sands
875,749,FRA,2011,0.0,Oil shale and oil sands
877,750,HRV,2011,0.0,Oil shale and oil sands
878,751,HUN,2011,0.0,Oil shale and oil sands
879,752,IRL,2011,0.0,Oil shale and oil sands
880,753,ISL,2011,0.0,Oil shale and oil sands
881,754,ITA,2011,0.0,Oil shale and oil sands
882,755,LTU,2011,0.0,Oil shale and oil sands
883,756,LUX,2011,0.0,Oil shale and oil sands
884,757,LVA,2011,0.0,Oil shale and oil sands
885,758,MDA,2011,0.0,Oil shale and oil sands
886,759,MNE,2011,0.0,Oil shale and oil sands
887,760,MKD,2011,0.0,Oil shale and oil sands
888,761,MLT,2011,0.0,Oil shale and oil sands
889,762,NLD,2011,0.0,Oil shale and oil sands
890,763,NOR,2011,0.0,Oil shale and oil sands
891,764,POL,2011,0.0,Oil shale and oil sands
892,765,PRT,2011,0.0,Oil shale and oil sands
893,766,ROU,2011,0.0,Oil shale and oil sands
894,767,SRB,2011,0.0,Oil shale and oil sands
895,768,SWE,2011,0.0,Oil shale and oil sands
896,769,SVN,2011,0.0,Oil shale and oil sands
897,770,SVK,2011,0.0,Oil shale and oil sands
898,771,TUR,2011,0.0,Oil shale and oil sands
899,772,UKR,2011,0.0,Oil shale and oil sands
902,773,ALB,2011,2224.767,Total
903,774,AUT,2011,33119.592,Total
905,775,BEL,2011,55189.932,Total
906,776,BGR,2011,19030.567,Total
907,777,CYP,2011,2403.869,Total
908,778,CZE,2011,43307.467,Total
909,779,DEU,2011,313107.906,Total
910,780,DNK,2011,18114.686,Total
911,781,EST,2011,5724.965,Total
913,782,ESP,2011,125769.692,Total
915,783,FIN,2011,34795.937,Total
916,784,FRA,2011,258908.863,Total
918,785,HRV,2011,9156.651,Total
919,786,HUN,2011,25829.901,Total
920,787,IRL,2011,13180.657,Total
921,788,ISL,2011,5796.473,Total
922,789,ITA,2011,167942.217,Total
923,790,LTU,2011,7290.526,Total
924,791,LUX,2011,4166.321,Total
925,792,LVA,2011,4259.457,Total
926,793,MDA,2011,2565.78,Total
930,794,NLD,2011,77009.541,Total
931,795,NOR,2011,28074.456,Total
932,796,POL,2011,101166.917,Total
933,797,PRT,2011,22854.705,Total
934,798,ROU,2011,35606.084,Total
935,799,SRB,2011,16276.137,Total
936,800,SWE,2011,50090.559,Total
937,801,SVN,2011,7218.942,Total
938,802,SVK,2011,17151.925,Total
939,803,TUR,2011,111648.825,Total
940,804,UKR,2011,126619.98,Total
943,805,ALB,2011,0.0,Non-renewable waste
944,806,AUT,2011,678.203,Non-renewable waste
946,807,BEL,2011,726.992,Non-renewable waste
947,808,BGR,2011,9.076,Non-renewable waste
948,809,CYP,2011,0.096,Non-renewable waste
949,810,CZE,2011,219.929,Non-renewable waste
950,811,DEU,2011,3873.865,Non-renewable waste
951,812,DNK,2011,413.02,Non-renewable waste
952,813,EST,2011,0.0,Non-renewable waste
954,814,ESP,2011,374.314,Non-renewable waste
956,815,FIN,2011,144.502,Non-renewable waste
957,816,FRA,2011,1560.168,Non-renewable waste
959,817,HRV,2011,4.275,Non-renewable waste
960,818,HUN,2011,100.363,Non-renewable waste
961,819,IRL,2011,14.183,Non-renewable waste
962,820,ISL,2011,0.0,Non-renewable waste
963,821,ITA,2011,1135.139,Non-renewable waste
964,822,LTU,2011,0.0,Non-renewable waste
965,823,LUX,2011,31.954,Non-renewable waste
966,824,LVA,2011,53.478,Non-renewable waste
967,825,MDA,2011,0.0,Non-renewable waste
968,826,MNE,2011,0.0,Non-renewable waste
969,827,MKD,2011,0.0,Non-renewable waste
970,828,MLT,2011,0.0,Non-renewable waste
971,829,NLD,2011,760.151,Non-renewable waste
972,830,NOR,2011,187.119,Non-renewable waste
973,831,POL,2011,440.599,Non-renewable waste
974,832,PRT,2011,180.09,Non-renewable waste
975,833,ROU,2011,28.733,Non-renewable waste
976,834,SRB,2011,6.879,Non-renewable waste
977,835,SWE,2011,504.586,Non-renewable waste
978,836,SVN,2011,23.932,Non-renewable waste
979,837,SVK,2011,39.553,Non-renewable waste
980,838,TUR,2011,5.613,Non-renewable waste
981,839,UKR,2011,0.0,Non-renewable waste
984,840,ALB,2012,77.225,Solid fossil fuels
985,841,AUT,2012,3245.066,Solid fossil fuels
987,842,BEL,2012,3235.666,Solid fossil fuels
988,843,BGR,2012,6915.0,Solid fossil fuels
989,844,CYP,2012,0.124,Solid fossil fuels
990,845,CZE,2012,17283.113,Solid fossil fuels
991,846,DEU,2012,79918.633,Solid fossil fuels
992,847,DNK,2012,2467.764,Solid fossil fuels
993,848,EST,2012,24.464,Solid fossil fuels
995,849,ESP,2012,15518.743,Solid fossil fuels
997,850,FIN,2012,2994.989,Solid fossil fuels
998,851,FRA,2012,12526.685,Solid fossil fuels
1000,852,HRV,2012,631.555,Solid fossil fuels
1001,853,HUN,2012,2604.277,Solid fossil fuels
1002,854,IRL,2012,1484.982,Solid fossil fuels
1003,855,ISL,2012,92.641,Solid fossil fuels
1004,856,ITA,2012,15714.641,Solid fossil fuels
1005,857,LTU,2012,200.168,Solid fossil fuels
1006,858,LUX,2012,54.824,Solid fossil fuels
1007,859,LVA,2012,90.975,Solid fossil fuels
1008,860,MDA,2012,108.526,Solid fossil fuels
1009,861,MNE,2012,381.0,Solid fossil fuels
1010,862,MKD,2012,1397.659,Solid fossil fuels
1011,863,MLT,2012,0.0,Solid fossil fuels
1012,864,NLD,2012,8151.505,Solid fossil fuels
1013,865,NOR,2012,816.456,Solid fossil fuels
1014,866,POL,2012,50261.754,Solid fossil fuels
1015,867,PRT,2012,2934.351,Solid fossil fuels
1016,868,ROU,2012,7560.015,Solid fossil fuels
1017,869,SRB,2012,7621.41,Solid fossil fuels
1018,870,SWE,2012,1940.82,Solid fossil fuels
1019,871,SVN,2012,1392.884,Solid fossil fuels
1020,872,SVK,2012,3476.952,Solid fossil fuels
1021,873,TUR,2012,34668.155,Solid fossil fuels
1022,874,UKR,2012,42448.739,Solid fossil fuels
1025,875,ALB,2012,0.0,Manufactured gases
1026,876,AUT,2012,0.0,Manufactured gases
1028,877,BEL,2012,0.0,Manufactured gases
1029,878,BGR,2012,0.0,Manufactured gases
1030,879,CYP,2012,0.0,Manufactured gases
1031,880,CZE,2012,0.0,Manufactured gases
1032,881,DEU,2012,0.0,Manufactured gases
1033,882,DNK,2012,0.0,Manufactured gases
1034,883,EST,2012,0.0,Manufactured gases
1036,884,ESP,2012,0.0,Manufactured gases
1038,885,FIN,2012,0.0,Manufactured gases
1039,886,FRA,2012,0.0,Manufactured gases
1041,887,HRV,2012,0.0,Manufactured gases
1042,888,HUN,2012,0.0,Manufactured gases
1043,889,IRL,2012,0.0,Manufactured gases
1044,890,ISL,2012,0.0,Manufactured gases
1045,891,ITA,2012,0.0,Manufactured gases
1046,892,LTU,2012,0.0,Manufactured gases
1047,893,LUX,2012,0.0,Manufactured gases
1048,894,LVA,2012,0.0,Manufactured gases
1049,895,MDA,2012,0.0,Manufactured gases
1050,896,MNE,2012,0.0,Manufactured gases
1051,897,MKD,2012,0.0,Manufactured gases
1052,898,MLT,2012,0.0,Manufactured gases
1053,899,NLD,2012,0.0,Manufactured gases
1054,900,NOR,2012,0.0,Manufactured gases
1055,901,POL,2012,0.0,Manufactured gases
1056,902,PRT,2012,0.0,Manufactured gases
1057,903,ROU,2012,0.0,Manufactured gases
1058,904,SRB,2012,0.0,Manufactured gases
1059,905,SWE,2012,0.0,Manufactured gases
1060,906,SVN,2012,0.0,Manufactured gases
1061,907,SVK,2012,0.0,Manufactured gases
1062,908,TUR,2012,0.0,Manufactured gases
1063,909,UKR,2012,0.0,Manufactured gases
1066,910,ALB,2012,218.229,Electricity
1067,911,AUT,2012,241.012,Electricity
1069,912,BEL,2012,854.342,Electricity
1070,913,BGR,2012,-714.359,Electricity
1071,914,CYP,2012,0.0,Electricity
1072,915,CZE,2012,-1472.055,Electricity
1073,916,DEU,2012,-1766.294,Electricity
1074,917,DNK,2012,448.323,Electricity
1075,918,EST,2012,-192.605,Electricity
1077,919,ESP,2012,-962.941,Electricity
1079,920,FIN,2012,1499.914,Electricity
1080,921,FRA,2012,-3828.117,Electricity
1082,922,HRV,2012,638.951,Electricity
1083,923,HUN,2012,685.039,Electricity
1084,924,IRL,2012,35.552,Electricity
1085,925,ISL,2012,0.0,Electricity
1086,926,ITA,2012,3706.191,Electricity
1087,927,LTU,2012,569.132,Electricity
1088,928,LUX,2012,353.424,Electricity
1089,929,LVA,2012,145.4,Electricity
1090,930,MDA,2012,281.943,Electricity
1091,931,MNE,2012,104.213,Electricity
1092,932,MKD,2012,229.493,Electricity
1093,933,MLT,2012,0.0,Electricity
1094,934,NLD,2012,1471.183,Electricity
1095,935,NOR,2012,-1531.814,Electricity
1096,936,POL,2012,-244.196,Electricity
1097,937,PRT,2012,678.848,Electricity
1098,938,ROU,2012,21.754,Electricity
1099,939,SRB,2012,33.448,Electricity
1100,940,SWE,2012,-1682.975,Electricity
1101,941,SVN,2012,-89.338,Electricity
1102,942,SVK,2012,33.792,Electricity
1103,943,TUR,2012,247.034,Electricity
1104,944,UKR,2012,-986.414,Electricity
1107,945,ALB,2012,13.22,Natural gas
1108,946,AUT,2012,7326.59,Natural gas
1110,947,BEL,2012,14426.288,Natural gas
1111,948,BGR,2012,2451.17,Natural gas
1112,949,CYP,2012,0.0,Natural gas
1113,950,CZE,2012,6856.105,Natural gas
1114,951,DEU,2012,69819.018,Natural gas
1115,952,DNK,2012,3484.462,Natural gas
1116,953,EST,2012,545.4,Natural gas
1118,954,ESP,2012,28574.705,Natural gas
1120,955,FIN,2012,3005.077,Natural gas
1121,956,FRA,2012,38215.216,Natural gas
1123,957,HRV,2012,2413.242,Natural gas
1124,958,HUN,2012,8376.956,Natural gas
1125,959,IRL,2012,4031.367,Natural gas
1126,960,ISL,2012,0.0,Natural gas
1127,961,ITA,2012,61355.61,Natural gas
1128,962,LTU,2012,2654.041,Natural gas
1129,963,LUX,2012,1051.062,Natural gas
1130,964,LVA,2012,1211.156,Natural gas
1131,965,MDA,2012,797.377,Natural gas
1132,966,MNE,2012,0.0,Natural gas
1133,967,MKD,2012,114.467,Natural gas
1134,968,MLT,2012,0.0,Natural gas
1135,969,NLD,2012,33486.088,Natural gas
1136,970,NOR,2012,5487.217,Natural gas
1137,971,POL,2012,13680.288,Natural gas
1138,972,PRT,2012,3932.631,Natural gas
1139,973,ROU,2012,10777.386,Natural gas
1140,974,SRB,2012,1677.859,Natural gas
1141,975,SWE,2012,1006.599,Natural gas
1142,976,SVN,2012,710.082,Natural gas
1143,977,SVK,2012,4365.327,Natural gas
1144,978,TUR,2012,37261.887,Natural gas
1145,979,UKR,2012,43035.103,Natural gas
1148,980,ALB,2012,0.0,Heat
1149,981,AUT,2012,4.35,Heat
1151,982,BEL,2012,262.022,Heat
1152,983,BGR,2012,55.962,Heat
1153,984,CYP,2012,0.0,Heat
1154,985,CZE,2012,1.505,Heat
1155,986,DEU,2012,-5.995,Heat
1156,987,DNK,2012,3.822,Heat
1157,988,EST,2012,0.0,Heat
1159,989,ESP,2012,0.0,Heat
1161,990,FIN,2012,137.508,Heat
1162,991,FRA,2012,0.0,Heat
1164,992,HRV,2012,0.0,Heat
1165,993,HUN,2012,0.0,Heat
1166,994,IRL,2012,0.0,Heat
1167,995,ISL,2012,0.0,Heat
1168,996,ITA,2012,0.0,Heat
1169,997,LTU,2012,274.945,Heat
1170,998,LUX,2012,0.0,Heat
1171,999,LVA,2012,0.0,Heat
1172,1000,MDA,2012,0.0,Heat
1173,1001,MNE,2012,0.0,Heat
1174,1002,MKD,2012,0.0,Heat
1175,1003,MLT,2012,0.0,Heat
1176,1004,NLD,2012,0.0,Heat
1177,1005,NOR,2012,12.969,Heat
1178,1006,POL,2012,28.915,Heat
1179,1007,PRT,2012,2.173,Heat
1180,1008,ROU,2012,0.0,Heat
1181,1009,SRB,2012,0.0,Heat
1182,1010,SWE,2012,0.0,Heat
1183,1011,SVN,2012,0.0,Heat
1184,1012,SVK,2012,0.0,Heat
1185,1013,TUR,2012,0.0,Heat
1186,1014,UKR,2012,0.0,Heat
1189,1015,ALB,2012,0.0,Nuclear heat
1190,1016,AUT,2012,0.0,Nuclear heat
1192,1017,BEL,2012,9765.313,Nuclear heat
1193,1018,BGR,2012,4020.24,Nuclear heat
1194,1019,CYP,2012,0.0,Nuclear heat
1195,1020,CZE,2012,7673.985,Nuclear heat
1196,1021,DEU,2012,25618.6,Nuclear heat
1197,1022,DNK,2012,0.0,Nuclear heat
1198,1023,EST,2012,0.0,Nuclear heat
1200,1024,ESP,2012,15990.5,Nuclear heat
1202,1025,FIN,2012,5536.0,Nuclear heat
1203,1026,FRA,2012,110863.0,Nuclear heat
1205,1027,HRV,2012,0.0,Nuclear heat
1206,1028,HUN,2012,3986.135,Nuclear heat
1207,1029,IRL,2012,0.0,Nuclear heat
1208,1030,ISL,2012,0.0,Nuclear heat
1209,1031,ITA,2012,0.0,Nuclear heat
1210,1032,LTU,2012,0.0,Nuclear heat
1211,1033,LUX,2012,0.0,Nuclear heat
1212,1034,LVA,2012,0.0,Nuclear heat
1213,1035,MDA,2012,0.0,Nuclear heat
1214,1036,MNE,2012,0.0,Nuclear heat
1215,1037,MKD,2012,0.0,Nuclear heat
1216,1038,MLT,2012,0.0,Nuclear heat
1217,1039,NLD,2012,920.0,Nuclear heat
1218,1040,NOR,2012,0.0,Nuclear heat
1219,1041,POL,2012,0.0,Nuclear heat
1220,1042,PRT,2012,0.0,Nuclear heat
1221,1043,ROU,2012,3008.49,Nuclear heat
1222,1044,SRB,2012,0.0,Nuclear heat
1223,1045,SWE,2012,15632.0,Nuclear heat
1224,1046,SVN,2012,1308.132,Nuclear heat
1225,1047,SVK,2012,4050.0,Nuclear heat
1226,1048,TUR,2012,0.0,Nuclear heat
1227,1049,UKR,2012,23738.765,Nuclear heat
1230,1050,ALB,2012,1069.312,Oil and petroleum products (excluding biofuel portion)
1231,1051,AUT,2012,11286.672,Oil and petroleum products (excluding biofuel portion)
1233,1052,BEL,2012,20373.164,Oil and petroleum products (excluding biofuel portion)
1234,1053,BGR,2012,3845.493,Oil and petroleum products (excluding biofuel portion)
1235,1054,CYP,2012,2126.035,Oil and petroleum products (excluding biofuel portion)
1236,1055,CZE,2012,8623.574,Oil and petroleum products (excluding biofuel portion)
1237,1056,DEU,2012,101387.425,Oil and petroleum products (excluding biofuel portion)
1238,1057,DNK,2012,6226.221,Oil and petroleum products (excluding biofuel portion)
1239,1058,EST,2012,508.984,Oil and petroleum products (excluding biofuel portion)
1241,1059,ESP,2012,49789.546,Oil and petroleum products (excluding biofuel portion)
1243,1060,FIN,2012,8686.067,Oil and petroleum products (excluding biofuel portion)
