Date,AT,BE,HR,CY,DK,EE,FI,FR,DE,IE,IT,LV,LU,NL,NO,PL,RO,ES,SE,CH,GB
1928-05,9.0,,14.0,,9.0,9.0,5.0,13.0,10.0,10.0,16.0,10.0,,11.0,7.0,,15.0,15.0,7.0,10.0,10.0
1928-06,15.0,,19.0,,11.0,11.0,10.0,18.0,14.0,12.0,23.0,11.0,,14.0,9.0,,19.0,21.0,10.0,16.0,13.0
1928-07,19.0,,25.0,,14.0,14.0,12.0,22.0,18.0,14.0,28.0,15.0,,17.0,11.0,,24.0,25.0,13.0,21.0,16.0
1928-08,17.0,,23.0,,15.0,15.0,12.0,21.0,16.0,14.0,27.0,15.0,,16.0,12.0,,22.0,25.0,13.0,18.0,15.0
1928-09,13.0,,17.0,,12.0,11.0,7.0,17.0,13.0,12.0,20.0,12.0,,13.0,8.0,,18.0,21.0,10.0,13.0,13.0
1928-10,8.0,,11.0,,9.0,6.0,-2.0,13.0,9.0,10.0,15.0,7.0,,10.0,4.0,,11.0,16.0,5.0,8.0,10.0
1928-11,5.0,,7.0,,6.0,4.0,-8.0,9.0,6.0,7.0,10.0,5.0,,8.0,-0.0,,8.0,11.0,1.0,5.0,8.0
1928-12,-3.0,,3.0,,2.0,-2.0,-10.0,5.0,-0.0,5.0,5.0,-3.0,,3.0,-3.0,,-0.0,8.0,-3.0,-0.0,4.0
1929-01,-7.0,,-3.0,,-2.0,-8.0,-13.0,2.0,-4.0,3.0,1.0,-7.0,,-1.0,-6.0,,-5.0,6.0,-6.0,-4.0,2.0
1929-02,-10.0,,-6.0,,-7.0,-15.0,-17.0,1.0,-10.0,4.0,-0.0,-14.0,,-5.0,-7.0,,-9.0,9.0,-10.0,-5.0,1.0
1929-03,1.0,,4.0,,3.0,-3.0,-7.0,8.0,3.0,6.0,9.0,-3.0,,3.0,1.0,,1.0,11.0,-0.0,4.0,6.0
1929-04,4.0,,9.0,,3.0,-1.0,-6.0,9.0,4.0,7.0,12.0,-0.0,,5.0,0.0,,8.0,13.0,-0.0,6.0,6.0
1929-05,13.0,,17.0,,10.0,11.0,5.0,14.0,13.0,10.0,19.0,12.0,,12.0,8.0,,19.0,16.0,8.0,13.0,11.0
1929-06,15.0,,20.0,,12.0,13.0,11.0,18.0,15.0,12.0,24.0,12.0,,14.0,10.0,,20.0,21.0,12.0,16.0,13.0
1929-07,18.0,,22.0,,15.0,16.0,12.0,21.0,18.0,14.0,26.0,16.0,,17.0,12.0,,21.0,24.0,14.0,18.0,16.0
1929-08,17.0,,22.0,,15.0,16.0,11.0,20.0,17.0,14.0,24.0,16.0,,17.0,11.0,,19.0,23.0,13.0,17.0,15.0
1929-09,15.0,,18.0,,14.0,11.0,7.0,20.0,16.0,14.0,23.0,12.0,,16.0,9.0,,15.0,21.0,11.0,16.0,16.0
1929-10,9.0,,13.0,,10.0,8.0,2.0,13.0,10.0,9.0,16.0,9.0,,11.0,5.0,,12.0,16.0,6.0,9.0,10.0
1929-11,4.0,,10.0,,5.0,4.0,-1.0,9.0,5.0,6.0,10.0,4.0,,7.0,2.0,,8.0,11.0,3.0,4.0,7.0
1929-12,1.0,,5.0,,4.0,2.0,-1.0,8.0,4.0,5.0,6.0,2.0,,6.0,1.0,,2.0,10.0,2.0,3.0,6.0
1930-01,-1.0,,3.0,,4.0,0.0,-6.0,7.0,2.0,4.0,4.0,0.0,,5.0,-0.0,,-2.0,9.0,-0.0,2.0,5.0
1930-02,-3.0,,4.0,,0.0,-5.0,-11.0,4.0,0.0,2.0,5.0,-4.0,,2.0,-3.0,,0.0,7.0,-3.0,0.0,3.0
1930-03,4.0,,9.0,,3.0,-0.0,-8.0,9.0,4.0,5.0,10.0,1.0,,5.0,-1.0,,7.0,12.0,-1.0,5.0,5.0
1930-04,8.0,,13.0,,7.0,6.0,-1.0,11.0,8.0,7.0,14.0,7.0,,9.0,5.0,,11.0,12.0,4.0,8.0,8.0
1930-05,11.0,,15.0,,10.0,12.0,7.0,14.0,12.0,10.0,17.0,12.0,,11.0,9.0,,14.0,17.0,9.0,11.0,10.0
1930-06,18.0,,21.0,,15.0,15.0,12.0,19.0,18.0,13.0,24.0,16.0,,17.0,13.0,,20.0,20.0,14.0,18.0,15.0
1930-07,17.0,,22.0,,16.0,17.0,16.0,19.0,17.0,14.0,25.0,17.0,,16.0,15.0,,22.0,22.0,17.0,16.0,15.0
1930-08,16.0,,20.0,,16.0,16.0,15.0,19.0,16.0,14.0,24.0,16.0,,17.0,14.0,,21.0,24.0,15.0,16.0,16.0
1930-09,13.0,,19.0,,13.0,9.0,5.0,18.0,13.0,12.0,22.0,10.0,,14.0,9.0,,18.0,21.0,9.0,14.0,14.0
1930-10,7.0,,13.0,,9.0,7.0,1.0,14.0,9.0,10.0,15.0,8.0,,11.0,5.0,,13.0,18.0,6.0,8.0,10.0
1930-11,5.0,,11.0,,6.0,2.0,-5.0,11.0,6.0,5.0,11.0,3.0,,8.0,-0.0,,7.0,13.0,1.0,6.0,6.0
1930-12,-2.0,,4.0,,3.0,-4.0,-9.0,6.0,1.0,5.0,6.0,-3.0,,3.0,-1.0,,2.0,10.0,-1.0,1.0,4.0
1931-01,-2.0,,4.0,,1.0,-6.0,-13.0,5.0,0.0,4.0,5.0,-5.0,,3.0,-5.0,,-0.0,8.0,-6.0,-0.0,3.0
1931-02,-3.0,,3.0,,-1.0,-8.0,-11.0,5.0,-1.0,5.0,5.0,-7.0,,2.0,-5.0,,2.0,8.0,-6.0,-1.0,4.0
1931-03,-0.0,,5.0,,-1.0,-6.0,-9.0,8.0,0.0,5.0,8.0,-5.0,,3.0,-4.0,,3.0,12.0,-5.0,2.0,4.0
1931-04,5.0,,10.0,,5.0,2.0,-1.0,10.0,6.0,8.0,12.0,2.0,,7.0,2.0,,9.0,13.0,1.0,7.0,7.0
1931-05,15.0,,18.0,,11.0,11.0,6.0,15.0,15.0,10.0,19.0,12.0,,13.0,8.0,,17.0,16.0,9.0,14.0,11.0
1931-06,17.0,,22.0,,12.0,12.0,8.0,19.0,16.0,14.0,26.0,13.0,,15.0,9.0,,22.0,22.0,11.0,18.0,14.0
1931-07,17.0,,23.0,,16.0,18.0,16.0,19.0,17.0,14.0,26.0,17.0,,17.0,14.0,,24.0,23.0,15.0,16.0,15.0
1931-08,15.0,,22.0,,15.0,16.0,13.0,18.0,16.0,14.0,25.0,16.0,,16.0,12.0,,22.0,22.0,14.0,15.0,14.0
1931-09,9.0,,14.0,,11.0,9.0,4.0,14.0,10.0,11.0,18.0,10.0,,12.0,7.0,,11.0,18.0,8.0,10.0,12.0
1931-10,7.0,,11.0,,8.0,5.0,0.0,12.0,7.0,8.0,15.0,6.0,,10.0,3.0,,10.0,16.0,4.0,8.0,9.0
1931-11,3.0,,7.0,,6.0,1.0,-1.0,10.0,5.0,7.0,10.0,1.0,,7.0,3.0,,4.0,12.0,3.0,5.0,8.0
1931-12,-3.0,,2.0,,3.0,-3.0,-7.0,4.0,0.0,6.0,4.0,-2.0,,4.0,-2.0,,-2.0,7.0,-2.0,-1.0,5.0
1932-01,-1.0,,1.0,,4.0,-1.0,-6.0,6.0,2.0,6.0,6.0,0.0,,5.0,-0.0,,-3.0,8.0,-0.0,1.0,6.0
1932-02,-5.0,,-3.0,,2.0,-8.0,-11.0,2.0,-2.0,4.0,2.0,-7.0,,2.0,-1.0,,-6.0,6.0,-2.0,-3.0,4.0
1932-03,-1.0,,2.0,,1.0,-6.0,-8.0,7.0,1.0,6.0,7.0,-5.0,,3.0,-3.0,,-0.0,11.0,-3.0,2.0,5.0
1932-04,7.0,,11.0,,6.0,3.0,-0.0,9.0,7.0,7.0,13.0,4.0,,7.0,2.0,,11.0,12.0,3.0,6.0,6.0
1932-05,12.0,,16.0,,11.0,11.0,4.0,13.0,13.0,10.0,18.0,12.0,,12.0,7.0,,17.0,16.0,8.0,11.0,10.0
1932-06,14.0,,18.0,,13.0,13.0,10.0,17.0,15.0,14.0,21.0,13.0,,15.0,11.0,,18.0,19.0,12.0,15.0,13.0
1932-07,18.0,,22.0,,18.0,20.0,16.0,18.0,18.0,15.0,23.0,20.0,,17.0,14.0,,24.0,21.0,17.0,16.0,16.0
1932-08,19.0,,22.0,,17.0,17.0,13.0,21.0,19.0,16.0,26.0,17.0,,19.0,13.0,,21.0,23.0,15.0,19.0,17.0
1932-09,17.0,,21.0,,13.0,12.0,6.0,19.0,15.0,12.0,24.0,13.0,,15.0,8.0,,19.0,20.0,10.0,16.0,13.0
1932-10,8.0,,14.0,,8.0,6.0,-1.0,13.0,9.0,9.0,16.0,7.0,,10.0,2.0,,14.0,15.0,4.0,8.0,9.0
1932-11,3.0,,8.0,,5.0,2.0,-3.0,9.0,4.0,7.0,10.0,2.0,,6.0,-0.0,,4.0,12.0,1.0,5.0,7.0
1932-12,-1.0,,4.0,,4.0,2.0,-3.0,7.0,1.0,7.0,7.0,2.0,,4.0,0.0,,1.0,9.0,1.0,1.0,6.0
1933-01,-5.0,,0.0,,0.0,-7.0,-8.0,3.0,-2.0,3.0,4.0,-7.0,,1.0,-2.0,,-4.0,7.0,-3.0,-2.0,3.0
1933-02,-2.0,,2.0,,0.0,-5.0,-15.0,6.0,0.0,5.0,5.0,-5.0,,3.0,-5.0,,0.0,8.0,-5.0,0.0,4.0
1933-03,3.0,,7.0,,3.0,-2.0,-10.0,9.0,5.0,8.0,9.0,-0.0,,7.0,-1.0,,5.0,11.0,-1.0,5.0,7.0
1933-04,6.0,,10.0,,6.0,3.0,-3.0,12.0,7.0,10.0,14.0,3.0,,8.0,2.0,,7.0,15.0,2.0,9.0,9.0
1933-05,10.0,,14.0,,11.0,8.0,4.0,15.0,12.0,12.0,17.0,9.0,,12.0,7.0,,15.0,18.0,8.0,11.0,11.0
1933-06,13.0,,17.0,,16.0,15.0,13.0,17.0,15.0,15.0,20.0,15.0,,15.0,15.0,,18.0,18.0,15.0,13.0,15.0
1933-07,17.0,,21.0,,18.0,18.0,16.0,21.0,18.0,17.0,25.0,18.0,,18.0,15.0,,20.0,24.0,17.0,18.0,17.0
1933-08,17.0,,21.0,,17.0,15.0,12.0,22.0,17.0,16.0,26.0,15.0,,18.0,13.0,,20.0,25.0,15.0,18.0,17.0
1933-09,13.0,,17.0,,14.0,12.0,7.0,18.0,14.0,14.0,21.0,12.0,,15.0,10.0,,15.0,21.0,11.0,14.0,15.0
1933-10,8.0,,13.0,,10.0,6.0,1.0,14.0,9.0,10.0,17.0,6.0,,11.0,5.0,,11.0,16.0,6.0,9.0,10.0
1933-11,2.0,,8.0,,4.0,-1.0,-7.0,7.0,3.0,6.0,8.0,-1.0,,4.0,-1.0,,6.0,9.0,-1.0,3.0,6.0
1933-12,-6.0,,-0.0,,1.0,-5.0,-10.0,1.0,-4.0,4.0,2.0,-5.0,,-2.0,-3.0,,-6.0,6.0,-3.0,-3.0,2.0
1934-01,-3.0,,1.0,,3.0,-2.0,-5.0,5.0,1.0,6.0,4.0,-2.0,,2.0,-0.0,,-3.0,7.0,-1.0,-2.0,4.0
1934-02,-1.0,,3.0,,4.0,-2.0,-12.0,4.0,2.0,5.0,5.0,-1.0,,3.0,-1.0,,-2.0,7.0,-1.0,-1.0,4.0
1934-03,4.0,,10.0,,4.0,-1.0,-7.0,8.0,5.0,6.0,10.0,0.0,,5.0,-1.0,,9.0,9.0,-1.0,2.0,5.0
1934-04,10.0,,14.0,,7.0,5.0,-3.0,12.0,11.0,7.0,15.0,7.0,,10.0,2.0,,15.0,12.0,3.0,8.0,8.0
1934-05,13.0,,18.0,,10.0,12.0,7.0,15.0,14.0,11.0,20.0,13.0,,12.0,7.0,,,17.0,10.0,13.0,11.0
1934-06,15.0,,19.0,,13.0,14.0,11.0,18.0,17.0,15.0,22.0,15.0,,15.0,11.0,,,21.0,13.0,14.0,14.0
1934-07,18.0,,22.0,,16.0,18.0,17.0,21.0,19.0,17.0,26.0,18.0,,17.0,15.0,,,24.0,17.0,17.0,17.0
1934-08,16.0,,21.0,,16.0,17.0,14.0,19.0,17.0,14.0,24.0,17.0,,17.0,14.0,,,22.0,16.0,14.0,15.0
1934-09,15.0,,18.0,,15.0,15.0,11.0,18.0,16.0,13.0,21.0,15.0,,16.0,11.0,,17.0,21.0,13.0,14.0,14.0
1934-10,8.0,,12.0,,10.0,9.0,2.0,14.0,10.0,10.0,15.0,9.0,,12.0,5.0,,12.0,17.0,7.0,7.0,10.0
1934-11,3.0,,9.0,,6.0,4.0,-4.0,7.0,4.0,6.0,10.0,4.0,,6.0,0.0,,9.0,9.0,1.0,2.0,6.0
1934-12,3.0,,7.0,,5.0,-3.0,-7.0,9.0,5.0,8.0,7.0,-3.0,,7.0,0.0,,3.0,11.0,1.0,2.0,8.0
1935-01,-5.0,,-1.0,,2.0,-7.0,-11.0,4.0,-0.0,6.0,2.0,-7.0,,3.0,-4.0,,-4.0,6.0,-4.0,-3.0,5.0
1935-02,-1.0,,3.0,,3.0,-3.0,-12.0,6.0,2.0,6.0,5.0,-2.0,,4.0,-3.0,,-4.0,8.0,-3.0,0.0,5.0
1935-03,1.0,,6.0,,2.0,-1.0,-8.0,8.0,3.0,7.0,9.0,-1.0,,5.0,-2.0,,3.0,11.0,-2.0,2.0,6.0
1935-04,6.0,,11.0,,6.0,4.0,-2.0,11.0,8.0,7.0,14.0,5.0,,8.0,2.0,,11.0,14.0,3.0,5.0,8.0
1935-05,10.0,,15.0,,9.0,8.0,2.0,13.0,11.0,10.0,16.0,8.0,,11.0,5.0,,15.0,14.0,7.0,9.0,10.0
1935-06,17.0,,22.0,,14.0,16.0,11.0,18.0,18.0,14.0,25.0,16.0,,16.0,11.0,,20.0,20.0,14.0,16.0,14.0
1935-07,17.0,,22.0,,15.0,16.0,15.0,21.0,18.0,16.0,27.0,16.0,,18.0,13.0,,20.0,24.0,16.0,17.0,17.0
1935-08,16.0,,21.0,,16.0,16.0,11.0,19.0,17.0,16.0,24.0,16.0,,17.0,13.0,,20.0,22.0,14.0,15.0,17.0
1935-09,13.0,,17.0,,13.0,11.0,6.0,18.0,14.0,13.0,22.0,12.0,,15.0,8.0,,17.0,21.0,10.0,13.0,13.0
1935-10,9.0,,15.0,,9.0,8.0,2.0,12.0,9.0,9.0,17.0,9.0,,10.0,4.0,,15.0,14.0,6.0,8.0,9.0
1935-11,4.0,,8.0,,6.0,1.0,-1.0,9.0,5.0,6.0,11.0,2.0,,7.0,2.0,,5.0,11.0,3.0,4.0,7.0
1935-12,-2.0,,5.0,,1.0,-1.0,-6.0,6.0,1.0,3.0,5.0,-1.0,,3.0,-2.0,,2.0,10.0,-1.0,-2.0,3.0
1936-01,1.0,,8.0,,2.0,-2.0,-13.0,8.0,3.0,3.0,7.0,-1.0,,5.0,-4.0,,3.0,10.0,-4.0,2.0,4.0
1936-02,0.0,,5.0,,-1.0,-8.0,-19.0,6.0,0.0,5.0,7.0,-7.0,,2.0,-6.0,,1.0,10.0,-7.0,-0.0,3.0
1936-03,6.0,,9.0,,2.0,0.0,-11.0,9.0,5.0,7.0,11.0,1.0,,6.0,-2.0,,9.0,11.0,-2.0,4.0,6.0
1936-04,8.0,,12.0,,4.0,4.0,-2.0,10.0,6.0,7.0,14.0,5.0,,6.0,1.0,,12.0,13.0,2.0,6.0,6.0
1936-05,13.0,,17.0,,11.0,11.0,7.0,15.0,13.0,11.0,19.0,12.0,,12.0,8.0,,17.0,15.0,9.0,11.0,11.0
1936-06,16.0,,19.0,,15.0,18.0,15.0,17.0,17.0,14.0,22.0,18.0,,16.0,13.0,,19.0,18.0,16.0,14.0,14.0
1936-07,18.0,,23.0,,17.0,20.0,15.0,19.0,17.0,15.0,26.0,19.0,,16.0,14.0,,25.0,22.0,17.0,15.0,15.0
1936-08,16.0,,21.0,,16.0,17.0,14.0,20.0,16.0,16.0,24.0,17.0,,17.0,13.0,,21.0,23.0,15.0,15.0,16.0
1936-09,14.0,,17.0,,13.0,11.0,7.0,18.0,13.0,14.0,21.0,11.0,,15.0,8.0,,17.0,21.0,10.0,12.0,14.0
1936-10,5.0,,9.0,,8.0,4.0,-1.0,10.0,7.0,10.0,12.0,4.0,,9.0,3.0,,9.0,14.0,4.0,4.0,9.0
1936-11,3.0,,7.0,,5.0,3.0,-2.0,8.0,4.0,6.0,9.0,3.0,,6.0,1.0,,6.0,11.0,2.0,3.0,6.0
1936-12,-1.0,,3.0,,4.0,1.0,-3.0,6.0,2.0,6.0,6.0,1.0,,4.0,0.0,,1.0,8.0,1.0,0.0,5.0
1937-01,-3.0,,1.0,,-0.0,-7.0,-8.0,7.0,-1.0,6.0,4.0,-8.0,,3.0,-3.0,,-4.0,9.0,-3.0,0.0,5.0
1937-02,1.0,,5.0,,-0.0,-5.0,-15.0,9.0,2.0,5.0,8.0,-4.0,,5.0,-7.0,,0.0,12.0,-6.0,2.0,5.0
1937-03,4.0,,9.0,,1.0,-2.0,-8.0,7.0,3.0,3.0,10.0,-1.0,,4.0,-4.0,,10.0,10.0,-4.0,1.0,3.0
1937-04,8.0,,11.0,,7.0,5.0,1.0,11.0,8.0,9.0,14.0,7.0,,8.0,5.0,,10.0,14.0,4.0,6.0,8.0
1937-05,15.0,,17.0,,12.0,12.0,8.0,16.0,15.0,11.0,20.0,14.0,,14.0,9.0,,18.0,16.0,11.0,12.0,12.0
1937-06,17.0,,21.0,,14.0,17.0,14.0,18.0,17.0,13.0,24.0,17.0,,15.0,11.0,,21.0,20.0,14.0,15.0,14.0
1937-07,18.0,,22.0,,17.0,18.0,17.0,20.0,17.0,15.0,26.0,17.0,,17.0,16.0,,22.0,23.0,18.0,17.0,16.0
1937-08,17.0,,21.0,,18.0,18.0,16.0,21.0,17.0,16.0,24.0,19.0,,17.0,15.0,,21.0,24.0,17.0,16.0,16.0
1937-09,14.0,,18.0,,14.0,13.0,7.0,17.0,14.0,13.0,20.0,14.0,,14.0,9.0,,20.0,20.0,11.0,12.0,13.0
1937-10,10.0,,13.0,,10.0,7.0,3.0,13.0,10.0,9.0,15.0,8.0,,11.0,7.0,,12.0,15.0,7.0,8.0,10.0
1937-11,3.0,,7.0,,4.0,2.0,-3.0,8.0,3.0,6.0,10.0,2.0,,5.0,-1.0,,7.0,13.0,1.0,2.0,6.0
1937-12,-2.0,,4.0,,-0.0,-6.0,-11.0,5.0,-0.0,4.0,5.0,-6.0,,2.0,-6.0,,2.0,8.0,-5.0,-2.0,3.0
1938-01,-2.0,,1.0,,2.0,-3.0,-9.0,6.0,2.0,6.0,3.0,-3.0,,4.0,-3.0,,-4.0,8.0,-3.0,-1.0,5.0
1938-02,-1.0,,2.0,,2.0,-1.0,-5.0,5.0,1.0,6.0,5.0,-1.0,,3.0,-1.0,,1.0,7.0,-0.0,-1.0,5.0
1938-03,6.0,,9.0,,6.0,1.0,-5.0,10.0,7.0,9.0,12.0,3.0,,8.0,1.0,,7.0,12.0,2.0,5.0,9.0
1938-04,4.0,,8.0,,6.0,3.0,-1.0,10.0,5.0,8.0,12.0,4.0,,7.0,2.0,,9.0,12.0,3.0,4.0,8.0
1938-05,11.0,,15.0,,10.0,9.0,5.0,13.0,11.0,10.0,17.0,10.0,,11.0,6.0,,15.0,14.0,8.0,9.0,10.0
1938-06,17.0,,22.0,,13.0,14.0,12.0,18.0,16.0,13.0,24.0,15.0,,15.0,10.0,,21.0,21.0,13.0,15.0,14.0
1938-07,17.0,,23.0,,16.0,19.0,18.0,20.0,17.0,14.0,26.0,18.0,,16.0,14.0,,24.0,22.0,17.0,16.0,15.0
1938-08,17.0,,21.0,,17.0,19.0,14.0,20.0,18.0,15.0,24.0,19.0,,18.0,14.0,,22.0,22.0,16.0,15.0,16.0
1938-09,13.0,,17.0,,15.0,14.0,9.0,17.0,14.0,13.0,20.0,14.0,,15.0,10.0,,17.0,19.0,12.0,13.0,14.0
1938-10,9.0,,13.0,,9.0,8.0,4.0,13.0,9.0,10.0,16.0,8.0,,10.0,6.0,,13.0,16.0,7.0,8.0,10.0
1938-11,5.0,,9.0,,8.0,5.0,-0.0,11.0,7.0,9.0,11.0,5.0,,9.0,2.0,,7.0,13.0,4.0,5.0,9.0
1938-12,-3.0,,3.0,,2.0,-5.0,-4.0,4.0,-2.0,4.0,5.0,-5.0,,1.0,-2.0,,0.0,8.0,-2.0,-2.0,4.0
1939-01,-1.0,,5.0,,1.0,-5.0,-11.0,7.0,3.0,4.0,5.0,-3.0,,4.0,-5.0,,1.0,10.0,-3.0,0.0,4.0
1939-02,0.0,,5.0,,3.0,0.0,-9.0,6.0,2.0,7.0,8.0,1.0,,4.0,-1.0,,3.0,9.0,0.0,1.0,6.0
1939-03,0.0,,4.0,,2.0,-2.0,-7.0,7.0,2.0,7.0,8.0,-1.0,,5.0,-2.0,,4.0,10.0,-2.0,-0.0,6.0
1939-04,10.0,,14.0,,6.0,3.0,-3.0,12.0,9.0,9.0,15.0,5.0,,9.0,2.0,,13.0,12.0,3.0,8.0,8.0
1939-05,10.0,,15.0,,10.0,9.0,4.0,13.0,11.0,11.0,15.0,10.0,,11.0,7.0,,17.0,15.0,8.0,8.0,11.0
1939-06,16.0,,19.0,,14.0,15.0,11.0,18.0,16.0,14.0,22.0,16.0,,16.0,11.0,,21.0,18.0,13.0,14.0,14.0
1939-07,17.0,,23.0,,16.0,19.0,15.0,19.0,17.0,15.0,25.0,19.0,,17.0,14.0,,23.0,22.0,16.0,15.0,15.0
1939-08,17.0,,22.0,,18.0,20.0,15.0,20.0,18.0,15.0,25.0,21.0,,18.0,15.0,,22.0,22.0,17.0,16.0,16.0
1939-09,13.0,,17.0,,14.0,10.0,6.0,17.0,13.0,13.0,20.0,11.0,,15.0,10.0,,17.0,20.0,11.0,12.0,14.0
1939-10,7.0,,13.0,,5.0,3.0,-0.0,13.0,7.0,9.0,14.0,3.0,,8.0,2.0,,12.0,15.0,3.0,6.0,9.0
1939-11,4.0,,8.0,,6.0,2.0,-2.0,11.0,6.0,8.0,10.0,2.0,,8.0,1.0,,5.0,12.0,2.0,5.0,8.0
1939-12,-4.0,,2.0,,1.0,-4.0,-11.0,5.0,-1.0,4.0,5.0,-3.0,,2.0,-6.0,,1.0,8.0,-5.0,-2.0,4.0
1940-01,-9.0,,-4.0,,-3.0,-12.0,-17.0,1.0,-9.0,3.0,1.0,-12.0,,-5.0,-8.0,,-7.0,7.0,-9.0,-5.0,-1.0
1940-02,-4.0,,-1.0,,-7.0,-14.0,-16.0,7.0,-4.0,6.0,4.0,-13.0,,-1.0,-10.0,,-4.0,10.0,-11.0,-1.0,2.0
1940-03,2.0,,5.0,,-1.0,-7.0,-14.0,9.0,3.0,7.0,10.0,-6.0,,5.0,-5.0,,2.0,13.0,-6.0,3.0,6.0
1940-04,8.0,,11.0,,4.0,1.0,-3.0,11.0,8.0,9.0,14.0,2.0,,8.0,1.0,,11.0,13.0,1.0,6.0,8.0
1940-05,11.0,,15.0,,11.0,11.0,8.0,16.0,12.0,12.0,18.0,12.0,,13.0,9.0,,14.0,16.0,9.0,10.0,12.0
1940-06,15.0,,19.0,,15.0,15.0,12.0,19.0,17.0,15.0,21.0,15.0,,16.0,13.0,,20.0,19.0,15.0,13.0,16.0
1940-07,16.0,,21.0,,16.0,18.0,14.0,20.0,16.0,14.0,24.0,18.0,,16.0,13.0,,22.0,22.0,16.0,15.0,15.0
1940-08,15.0,,18.0,,14.0,15.0,12.0,21.0,15.0,16.0,23.0,15.0,,15.0,11.0,,19.0,23.0,13.0,15.0,15.0
1940-09,13.0,,17.0,,12.0,11.0,8.0,19.0,12.0,13.0,22.0,11.0,,13.0,8.0,,18.0,20.0,9.0,13.0,13.0
1940-10,8.0,,13.0,,8.0,6.0,2.0,13.0,8.0,10.0,15.0,6.0,,9.0,4.0,,12.0,14.0,5.0,7.0,10.0
1940-11,4.0,,10.0,,6.0,3.0,-6.0,10.0,6.0,8.0,10.0,3.0,,7.0,-0.0,,8.0,11.0,1.0,3.0,7.0
1940-12,-7.0,,-2.0,,1.0,-3.0,-12.0,2.0,-2.0,6.0,2.0,-3.0,,1.0,-4.0,,-4.0,7.0,-4.0,-5.0,4.0
1941-01,-5.0,,1.0,,-7.0,-12.0,-18.0,3.0,-5.0,3.0,2.0,-12.0,,-2.0,-11.0,,-4.0,7.0,-11.0,-3.0,1.0
1941-02,-1.0,,5.0,,-5.0,-8.0,-13.0,7.0,-0.0,4.0,5.0,-7.0,,1.0,-8.0,,3.0,10.0,-8.0,-1.0,3.0
1941-03,3.0,,7.0,,1.0,-5.0,-12.0,10.0,3.0,6.0,10.0,-3.0,,4.0,-4.0,,7.0,11.0,-4.0,3.0,5.0
1941-04,6.0,,11.0,,3.0,-0.0,-4.0,11.0,6.0,7.0,13.0,1.0,,6.0,0.0,,13.0,12.0,0.0,5.0,6.0
1941-05,9.0,,14.0,,9.0,7.0,4.0,13.0,9.0,10.0,16.0,7.0,,9.0,6.0,,15.0,14.0,7.0,7.0,9.0
1941-06,15.0,,19.0,,14.0,13.0,10.0,19.0,16.0,14.0,23.0,13.0,,16.0,11.0,,20.0,20.0,13.0,14.0,14.0
1941-07,17.0,,21.0,,19.0,20.0,18.0,23.0,19.0,15.0,25.0,19.0,,19.0,16.0,,22.0,23.0,18.0,17.0,17.0
1941-08,15.0,,20.0,,15.0,16.0,12.0,20.0,15.0,14.0,24.0,16.0,,15.0,12.0,,21.0,22.0,14.0,14.0,15.0
1941-09,12.0,,15.0,,13.0,9.0,6.0,17.0,12.0,15.0,19.0,10.0,,14.0,9.0,,15.0,20.0,10.0,12.0,14.0
1941-10,7.0,,11.0,,8.0,2.0,-3.0,13.0,8.0,11.0,14.0,3.0,,10.0,2.0,,10.0,16.0,4.0,6.0,10.0
1941-11,0.0,,5.0,,2.0,-4.0,-6.0,8.0,2.0,7.0,8.0,-3.0,,5.0,-1.0,,1.0,11.0,-1.0,2.0,6.0
1941-12,-2.0,,2.0,,3.0,-8.0,-17.0,4.0,2.0,7.0,5.0,-4.0,,5.0,-4.0,,-1.0,7.0,-5.0,-1.0,5.0
1942-01,-10.0,,-5.0,,-7.0,-16.0,-19.0,1.0,-8.0,5.0,1.0,-14.0,,-4.0,-12.0,,-10.0,7.0,-13.0,-6.0,1.0
1942-02,-5.0,,-0.0,,-6.0,-13.0,-15.0,2.0,-5.0,4.0,2.0,-12.0,,-4.0,-8.0,,-3.0,7.0,-11.0,-4.0,0.0
1942-03,3.0,,5.0,,-4.0,-11.0,-13.0,10.0,1.0,7.0,10.0,-10.0,,3.0,-6.0,,1.0,12.0,-8.0,4.0,4.0
1942-04,6.0,,10.0,,5.0,2.0,-2.0,13.0,8.0,9.0,13.0,3.0,,9.0,2.0,,10.0,14.0,2.0,7.0,8.0
1942-05,12.0,,17.0,,9.0,8.0,4.0,16.0,12.0,11.0,19.0,9.0,,12.0,6.0,,18.0,17.0,7.0,11.0,11.0
1942-06,15.0,,20.0,,12.0,12.0,11.0,20.0,14.0,13.0,22.0,13.0,,14.0,10.0,,21.0,21.0,11.0,15.0,14.0
1942-07,16.0,,22.0,,15.0,16.0,15.0,21.0,16.0,15.0,24.0,16.0,,16.0,13.0,,22.0,23.0,15.0,16.0,15.0
1942-08,17.0,,21.0,,16.0,17.0,13.0,22.0,18.0,15.0,24.0,17.0,,18.0,12.0,,22.0,23.0,15.0,16.0,16.0
1942-09,16.0,,21.0,,13.0,12.0,7.0,20.0,15.0,13.0,23.0,13.0,,15.0,8.0,,19.0,20.0,10.0,14.0,13.0
1942-10,11.0,,15.0,,10.0,8.0,0.0,16.0,11.0,10.0,18.0,8.0,,12.0,4.0,,12.0,17.0,6.0,10.0,10.0
1942-11,1.0,,7.0,,6.0,-1.0,-5.0,8.0,3.0,5.0,9.0,0.0,,6.0,0.0,,3.0,11.0,1.0,2.0,6.0
