geo\TIME_PERIOD,indic,Date,GWH
MT,Imports,2017-08,69.343
NL,Imports,2017-08,2204.0
NO,Imports,2017-08,120.39
PL,Imports,2017-08,1012.477
PT,Imports,2017-08,151.624
RO,Imports,2017-08,636.0
RS,Imports,2017-08,528.695
SE,Imports,2017-08,1340.722
SI,Imports,2017-08,720.847
SK,Imports,2017-08,1107.0
TR,Imports,2017-08,212.527
UK,Imports,2017-08,2169.529
XK,Imports,2017-08,
AL,Production,2017-08,
AT,Production,2017-08,6011.563
BA,Production,2017-08,1195.137
BE,Production,2017-08,6848.001
BG,Production,2017-08,3449.899
CY,Production,2017-08,509.325
CZ,Production,2017-08,6065.513
DE,Production,2017-08,45216.526
DK,Production,2017-08,1628.663
EE,Production,2017-08,855.0
EL,Production,2017-08,5166.163
ES,Production,2017-08,21696.569
EU27_2020,Production,2017-08,213172.651
FI,Production,2017-08,4343.0
FR,Production,2017-08,36885.081
HR,Production,2017-08,899.269
HU,Production,2017-08,2437.348
IE,Production,2017-08,2286.68
IS,Production,2017-08,1586.54
IT,Production,2017-08,24416.0
LT,Production,2017-08,280.288
LU,Production,2017-08,166.588
LV,Production,2017-08,396.0
ME,Production,2017-08,172.0
MK,Production,2017-08,420.027
MT,Production,2017-08,197.869
NL,Production,2017-08,7207.0
NO,Production,2017-08,11111.611
PL,Production,2017-08,12292.012
PT,Production,2017-08,5155.481
RO,Production,2017-08,4433.0
RS,Production,2017-08,2791.456
SE,Production,2017-08,10954.066
SI,Production,2017-08,1303.747
SK,Production,2017-08,2072.0
TR,Production,2017-08,26978.563
UK,Production,2017-08,23473.768
XK,Production,2017-08,
AL,Consumption,2017-09,
AT,Consumption,2017-09,5204.858
BA,Consumption,2017-09,
BE,Consumption,2017-09,6348.503
BG,Consumption,2017-09,2262.455
CY,Consumption,2017-09,450.503
CZ,Consumption,2017-09,4746.667
DE,Consumption,2017-09,39229.87
DK,Consumption,2017-09,2613.575
EE,Consumption,2017-09,657.3
EL,Consumption,2017-09,4531.862
ES,Consumption,2017-09,19502.508
EU27_2020,Consumption,2017-09,198564.37
FI,Consumption,2017-09,6245.0
FR,Consumption,2017-09,31004.569
HR,Consumption,2017-09,1279.742
HU,Consumption,2017-09,3218.732
IE,Consumption,2017-09,2202.232
IS,Consumption,2017-09,1508.934
IT,Consumption,2017-09,26138.0
LT,Consumption,2017-09,885.903
LU,Consumption,2017-09,519.288
LV,Consumption,2017-09,573.0
ME,Consumption,2017-09,830.0
MK,Consumption,2017-09,438.026
MT,Consumption,2017-09,231.004
NL,Consumption,2017-09,8165.0
NO,Consumption,2017-09,8505.847
PL,Consumption,2017-09,11888.282
PT,Consumption,2017-09,3832.098
RO,Consumption,2017-09,4239.0
RS,Consumption,2017-09,2418.986
SE,Consumption,2017-09,9364.382
SI,Consumption,2017-09,1101.037
SK,Consumption,2017-09,2129.0
TR,Consumption,2017-09,23222.945
UK,Consumption,2017-09,23856.737
XK,Consumption,2017-09,
AL,Imports,2017-09,
AT,Imports,2017-09,1738.953
BA,Imports,2017-09,
BE,Imports,2017-09,867.422
BG,Imports,2017-09,257.891
CY,Imports,2017-09,0.0
CZ,Imports,2017-09,601.384
DE,Imports,2017-09,1834.188
DK,Imports,2017-09,1333.365
EE,Imports,2017-09,165.0
EL,Imports,2017-09,853.21
ES,Imports,2017-09,2248.567
EU27_2020,Imports,2017-09,27583.362
FI,Imports,2017-09,1766.0
FR,Imports,2017-09,826.655
HR,Imports,2017-09,933.266
HU,Imports,2017-09,1594.327
IE,Imports,2017-09,58.957
IS,Imports,2017-09,0.0
IT,Imports,2017-09,3887.0
LT,Imports,2017-09,971.998
LU,Imports,2017-09,633.775
LV,Imports,2017-09,354.0
ME,Imports,2017-09,683.0
MK,Imports,2017-09,517.649
MT,Imports,2017-09,10.832
NL,Imports,2017-09,2159.0
NO,Imports,2017-09,109.478
PL,Imports,2017-09,840.865
PT,Imports,2017-09,352.476
RO,Imports,2017-09,480.0
RS,Imports,2017-09,344.508
SE,Imports,2017-09,1166.678
SI,Imports,2017-09,639.553
SK,Imports,2017-09,1008.0
TR,Imports,2017-09,260.497
UK,Imports,2017-09,1699.548
XK,Imports,2017-09,
AL,Production,2017-09,
AT,Production,2017-09,6146.523
BA,Production,2017-09,
BE,Production,2017-09,6437.893
BG,Production,2017-09,3061.824
CY,Production,2017-09,450.503
CZ,Production,2017-09,6691.57
DE,Production,2017-09,45487.782
DK,Production,2017-09,1728.485
EE,Production,2017-09,831.3
EL,Production,2017-09,3973.212
ES,Production,2017-09,20321.973
EU27_2020,Production,2017-09,211088.613
FI,Production,2017-09,4823.0
FR,Production,2017-09,38382.139
HR,Production,2017-09,905.377
HU,Production,2017-09,2387.878
IE,Production,2017-09,2359.96
IS,Production,2017-09,1554.434
IT,Production,2017-09,22738.0
LT,Production,2017-09,318.031
LU,Production,2017-09,175.686
LV,Production,2017-09,533.0
ME,Production,2017-09,149.0
MK,Production,2017-09,332.659
MT,Production,2017-09,220.172
NL,Production,2017-09,7711.0
NO,Production,2017-09,11358.316
PL,Production,2017-09,12280.02
PT,Production,2017-09,4600.635
RO,Production,2017-09,4318.0
RS,Production,2017-09,2744.332
SE,Production,2017-09,10837.359
SI,Production,2017-09,1372.291
SK,Production,2017-09,1995.0
TR,Production,2017-09,23204.638
UK,Production,2017-09,24449.842
XK,Production,2017-09,
AL,Consumption,2017-10,
AT,Consumption,2017-10,5416.884
BA,Consumption,2017-10,
BE,Consumption,2017-10,6842.773
BG,Consumption,2017-10,2438.806
CY,Consumption,2017-10,360.231
CZ,Consumption,2017-10,5244.115
DE,Consumption,2017-10,40554.369
DK,Consumption,2017-10,2858.364
EE,Consumption,2017-10,740.1
EL,Consumption,2017-10,4201.588
ES,Consumption,2017-10,19497.399
EU27_2020,Consumption,2017-10,209066.631
FI,Consumption,2017-10,7129.0
FR,Consumption,2017-10,33597.515
HR,Consumption,2017-10,1317.891
HU,Consumption,2017-10,3210.154
IE,Consumption,2017-10,2360.935
IS,Consumption,2017-10,1583.067
IT,Consumption,2017-10,26377.0
LT,Consumption,2017-10,935.052
LU,Consumption,2017-10,552.419
LV,Consumption,2017-10,638.0
ME,Consumption,2017-10,845.0
MK,Consumption,2017-10,448.33
MT,Consumption,2017-10,211.363
NL,Consumption,2017-10,9364.0
NO,Consumption,2017-10,10164.285
PL,Consumption,2017-10,12553.616
PT,Consumption,2017-10,3891.0
RO,Consumption,2017-10,4602.0
RS,Consumption,2017-10,2839.504
SE,Consumption,2017-10,10740.159
SI,Consumption,2017-10,1128.898
SK,Consumption,2017-10,2303.0
TR,Consumption,2017-10,22590.745
UK,Consumption,2017-10,25615.832
XK,Consumption,2017-10,
AL,Imports,2017-10,
AT,Imports,2017-10,2710.608
BA,Imports,2017-10,
BE,Imports,2017-10,1346.942
BG,Imports,2017-10,291.036
CY,Imports,2017-10,0.0
CZ,Imports,2017-10,1137.385
DE,Imports,2017-10,1784.078
DK,Imports,2017-10,1234.957
EE,Imports,2017-10,208.0
EL,Imports,2017-10,538.29
ES,Imports,2017-10,1585.526
EU27_2020,Imports,2017-10,30588.254
FI,Imports,2017-10,1867.0
FR,Imports,2017-10,1978.73
HR,Imports,2017-10,1004.835
HU,Imports,2017-10,1470.033
IE,Imports,2017-10,145.53
IS,Imports,2017-10,0.0
IT,Imports,2017-10,3782.0
LT,Imports,2017-10,1059.579
LU,Imports,2017-10,713.693
LV,Imports,2017-10,368.0
ME,Imports,2017-10,668.0
MK,Imports,2017-10,497.106
MT,Imports,2017-10,30.964
NL,Imports,2017-10,1842.0
NO,Imports,2017-10,468.953
PL,Imports,2017-10,1005.131
PT,Imports,2017-10,721.0
RO,Imports,2017-10,406.0
RS,Imports,2017-10,483.971
SE,Imports,2017-10,1209.765
SI,Imports,2017-10,843.172
SK,Imports,2017-10,1304.0
TR,Imports,2017-10,152.103
UK,Imports,2017-10,1390.004
XK,Imports,2017-10,
AL,Production,2017-10,
AT,Production,2017-10,5698.776
BA,Production,2017-10,
BE,Production,2017-10,6697.184
BG,Production,2017-10,3057.42
CY,Production,2017-10,360.231
CZ,Production,2017-10,7143.862
DE,Production,2017-10,49750.607
DK,Production,2017-10,2582.304
EE,Production,2017-10,960.1
EL,Production,2017-10,4047.638
ES,Production,2017-10,21485.339
EU27_2020,Production,2017-10,225054.551
FI,Production,2017-10,5668.0
FR,Production,2017-10,39321.117
HR,Production,2017-10,867.85
HU,Production,2017-10,2732.602
IE,Production,2017-10,2371.537
IS,Production,2017-10,1629.067
IT,Production,2017-10,22970.0
LT,Production,2017-10,390.842
LU,Production,2017-10,218.589
LV,Production,2017-10,623.0
ME,Production,2017-10,180.0
MK,Production,2017-10,394.899
MT,Production,2017-10,180.399
NL,Production,2017-10,9955.0
NO,Production,2017-10,12429.056
PL,Production,2017-10,13174.813
PT,Production,2017-10,4113.0
RO,Production,2017-10,4699.0
RS,Production,2017-10,2903.211
SE,Production,2017-10,12779.578
SI,Production,2017-10,1247.763
SK,Production,2017-10,1958.0
TR,Production,2017-10,22762.857
UK,Production,2017-10,27095.303
XK,Production,2017-10,
AL,Consumption,2017-11,
AT,Consumption,2017-11,5829.19
BA,Consumption,2017-11,
BE,Consumption,2017-11,7067.314
BG,Consumption,2017-11,2682.644
CY,Consumption,2017-11,327.049
CZ,Consumption,2017-11,5577.755
DE,Consumption,2017-11,41938.945
DK,Consumption,2017-11,2964.062
EE,Consumption,2017-11,690.0
EL,Consumption,2017-11,4422.03
ES,Consumption,2017-11,20022.314
EU27_2020,Consumption,2017-11,222947.421
FI,Consumption,2017-11,7422.0
FR,Consumption,2017-11,41243.152
HR,Consumption,2017-11,1352.745
HU,Consumption,2017-11,3267.984
IE,Consumption,2017-11,2496.336
IS,Consumption,2017-11,1580.837
IT,Consumption,2017-11,26625.0
LT,Consumption,2017-11,948.887
LU,Consumption,2017-11,558.349
LV,Consumption,2017-11,643.0
ME,Consumption,2017-11,963.0
MK,Consumption,2017-11,517.255
MT,Consumption,2017-11,183.169
NL,Consumption,2017-11,9966.0
NO,Consumption,2017-11,11770.184
PL,Consumption,2017-11,12584.819
PT,Consumption,2017-11,3916.0
RO,Consumption,2017-11,4738.0
RS,Consumption,2017-11,2732.982
SE,Consumption,2017-11,11933.589
SI,Consumption,2017-11,1155.088
SK,Consumption,2017-11,2392.0
TR,Consumption,2017-11,23017.629
UK,Consumption,2017-11,27674.144
XK,Consumption,2017-11,
AL,Imports,2017-11,
AT,Imports,2017-11,2730.451
BA,Imports,2017-11,
BE,Imports,2017-11,1509.337
BG,Imports,2017-11,250.887
CY,Imports,2017-11,0.0
CZ,Imports,2017-11,1129.283
DE,Imports,2017-11,2017.652
DK,Imports,2017-11,1256.712
EE,Imports,2017-11,108.0
EL,Imports,2017-11,546.22
ES,Imports,2017-11,1418.392
EU27_2020,Imports,2017-11,30531.745
FI,Imports,2017-11,1725.0
FR,Imports,2017-11,3650.993
HR,Imports,2017-11,817.875
HU,Imports,2017-11,1527.51
IE,Imports,2017-11,168.781
IS,Imports,2017-11,0.0
IT,Imports,2017-11,2991.0
LT,Imports,2017-11,979.692
LU,Imports,2017-11,648.159
LV,Imports,2017-11,332.0
ME,Imports,2017-11,736.0
MK,Imports,2017-11,543.237
MT,Imports,2017-11,86.738
NL,Imports,2017-11,1632.0
NO,Imports,2017-11,637.729
PL,Imports,2017-11,1052.198
PT,Imports,2017-11,592.0
RO,Imports,2017-11,338.0
RS,Imports,2017-11,682.284
SE,Imports,2017-11,940.119
SI,Imports,2017-11,738.746
SK,Imports,2017-11,1344.0
TR,Imports,2017-11,172.561
UK,Imports,2017-11,1037.627
XK,Imports,2017-11,
AL,Production,2017-11,
AT,Production,2017-11,5988.583
BA,Production,2017-11,
BE,Production,2017-11,6730.611
BG,Production,2017-11,3622.729
CY,Production,2017-11,327.049
CZ,Production,2017-11,7629.058
DE,Production,2017-11,50832.168
DK,Production,2017-11,2713.867
EE,Production,2017-11,980.0
EL,Production,2017-11,4266.91
ES,Production,2017-11,22739.93
EU27_2020,Production,2017-11,240694.82
FI,Production,2017-11,6129.0
FR,Production,2017-11,44811.238
HR,Production,2017-11,1107.416
HU,Production,2017-11,2762.297
IE,Production,2017-11,2510.435
IS,Production,2017-11,1627.337
IT,Production,2017-11,24192.0
LT,Production,2017-11,354.942
LU,Production,2017-11,186.608
LV,Production,2017-11,728.0
ME,Production,2017-11,269.0
MK,Production,2017-11,474.072
MT,Production,2017-11,96.431
NL,Production,2017-11,10963.0
NO,Production,2017-11,13742.892
PL,Production,2017-11,13352.877
PT,Production,2017-11,4608.0
RO,Production,2017-11,4863.0
RS,Production,2017-11,2623.24
SE,Production,2017-11,14666.74
SI,Production,2017-11,1286.931
SK,Production,2017-11,2245.0
TR,Production,2017-11,23181.672
UK,Production,2017-11,30095.727
XK,Production,2017-11,
AL,Consumption,2017-12,
AT,Consumption,2017-12,6044.64
BA,Consumption,2017-12,
BE,Consumption,2017-12,7439.216
BG,Consumption,2017-12,2904.045
CY,Consumption,2017-12,370.41
CZ,Consumption,2017-12,5635.755
DE,Consumption,2017-12,42817.043
DK,Consumption,2017-12,3064.956
EE,Consumption,2017-12,810.0
EL,Consumption,2017-12,4881.294
ES,Consumption,2017-12,21205.999
EU27_2020,Consumption,2017-12,235616.195
FI,Consumption,2017-12,7790.0
FR,Consumption,2017-12,47083.484
HR,Consumption,2017-12,1485.334
HU,Consumption,2017-12,3458.173
IE,Consumption,2017-12,2603.187
IS,Consumption,2017-12,1651.886
IT,Consumption,2017-12,26939.0
LT,Consumption,2017-12,957.131
LU,Consumption,2017-12,518.682
LV,Consumption,2017-12,663.0
ME,Consumption,2017-12,938.0
MK,Consumption,2017-12,584.563
MT,Consumption,2017-12,197.812
NL,Consumption,2017-12,10410.0
NO,Consumption,2017-12,13144.942
PL,Consumption,2017-12,12520.168
PT,Consumption,2017-12,4318.0
RO,Consumption,2017-12,4965.0
RS,Consumption,2017-12,3474.858
SE,Consumption,2017-12,12950.636
SI,Consumption,2017-12,1158.23
SK,Consumption,2017-12,2425.0
TR,Consumption,2017-12,25351.171
UK,Consumption,2017-12,29317.825
XK,Consumption,2017-12,
AL,Imports,2017-12,
AT,Imports,2017-12,2883.889
BA,Imports,2017-12,
BE,Imports,2017-12,1293.143
BG,Imports,2017-12,416.47
CY,Imports,2017-12,0.0
CZ,Imports,2017-12,1421.146
DE,Imports,2017-12,2044.96
DK,Imports,2017-12,1282.765
EE,Imports,2017-12,242.0
EL,Imports,2017-12,689.74
ES,Imports,2017-12,1361.909
EU27_2020,Imports,2017-12,31476.185
FI,Imports,2017-12,1718.0
FR,Imports,2017-12,2981.779
HR,Imports,2017-12,894.245
HU,Imports,2017-12,1474.948
IE,Imports,2017-12,138.137
IS,Imports,2017-12,0.0
IT,Imports,2017-12,3662.0
LT,Imports,2017-12,1060.254
LU,Imports,2017-12,638.047
LV,Imports,2017-12,300.0
ME,Imports,2017-12,623.0
MK,Imports,2017-12,660.654
MT,Imports,2017-12,53.013
NL,Imports,2017-12,1812.0
NO,Imports,2017-12,925.218
PL,Imports,2017-12,1170.805
PT,Imports,2017-12,806.0
RO,Imports,2017-12,210.0
RS,Imports,2017-12,701.635
SE,Imports,2017-12,1033.073
SI,Imports,2017-12,754.862
SK,Imports,2017-12,1133.0
TR,Imports,2017-12,232.679
UK,Imports,2017-12,1582.542
XK,Imports,2017-12,
AL,Production,2017-12,
AT,Production,2017-12,5881.452
BA,Production,2017-12,
BE,Production,2017-12,7590.556
BG,Production,2017-12,3722.362
CY,Production,2017-12,370.41
CZ,Production,2017-12,7031.98
DE,Production,2017-12,52654.877
DK,Production,2017-12,3182.307
EE,Production,2017-12,880.0
EL,Production,2017-12,4459.174
ES,Production,2017-12,24326.468
EU27_2020,Production,2017-12,256573.06
FI,Production,2017-12,6546.0
FR,Production,2017-12,53052.619
HR,Production,2017-12,1433.202
HU,Production,2017-12,2926.045
IE,Production,2017-12,2674.545
IS,Production,2017-12,1698.886
IT,Production,2017-12,23902.0
LT,Production,2017-12,366.808
LU,Production,2017-12,207.039
LV,Production,2017-12,722.0
ME,Production,2017-12,369.0
MK,Production,2017-12,557.133
MT,Production,2017-12,144.799
NL,Production,2017-12,11074.0
NO,Production,2017-12,14865.499
PL,Production,2017-12,13596.165
PT,Production,2017-12,4853.0
RO,Production,2017-12,5490.0
RS,Production,2017-12,3405.867
SE,Production,2017-12,15854.272
SI,Production,2017-12,1376.98
SK,Production,2017-12,2254.0
TR,Production,2017-12,25425.992
UK,Production,2017-12,31095.541
XK,Production,2017-12,
AL,Consumption,2018-01,588.34
AT,Consumption,2018-01,6112.774
BA,Consumption,2018-01,1120.81
BE,Consumption,2018-01,7492.472
BG,Consumption,2018-01,3104.087
CY,Consumption,2018-01,395.254
CZ,Consumption,2018-01,5922.149
DE,Consumption,2018-01,43871.612
DK,Consumption,2018-01,3167.287
EE,Consumption,2018-01,856.0
EL,Consumption,2018-01,5054.573
ES,Consumption,2018-01,21586.829
EU27_2020,Consumption,2018-01,239159.892
FI,Consumption,2018-01,8417.0
FR,Consumption,2018-01,45390.159
HR,Consumption,2018-01,1428.198
HU,Consumption,2018-01,3571.442
IE,Consumption,2018-01,2611.56
IS,Consumption,2018-01,1657.484
IT,Consumption,2018-01,27240.0
LT,Consumption,2018-01,1007.459
LU,Consumption,2018-01,580.392
LV,Consumption,2018-01,697.0
ME,Consumption,2018-01,998.0
MK,Consumption,2018-01,602.167
MT,Consumption,2018-01,200.782
NL,Consumption,2018-01,10485.0
NO,Consumption,2018-01,13556.642
PL,Consumption,2018-01,13211.798
PT,Consumption,2018-01,4493.0
RO,Consumption,2018-01,5103.0
RS,Consumption,2018-01,3397.773
SE,Consumption,2018-01,13497.448
SI,Consumption,2018-01,1192.617
SK,Consumption,2018-01,2470.0
TR,Consumption,2018-01,25101.826
UK,Consumption,2018-01,29353.638
XK,Consumption,2018-01,
AL,Imports,2018-01,97.366
AT,Imports,2018-01,2315.738
BA,Imports,2018-01,237.97
BE,Imports,2018-01,1438.515
BG,Imports,2018-01,442.176
CY,Imports,2018-01,0.0
CZ,Imports,2018-01,1225.538
DE,Imports,2018-01,2571.415
DK,Imports,2018-01,1415.953
EE,Imports,2018-01,225.0
EL,Imports,2018-01,858.15
ES,Imports,2018-01,2569.443
EU27_2020,Imports,2018-01,32677.694
FI,Imports,2018-01,1999.0
FR,Imports,2018-01,590.013
HR,Imports,2018-01,842.596
HU,Imports,2018-01,1562.745
IE,Imports,2018-01,139.055
IS,Imports,2018-01,0.0
IT,Imports,2018-01,4899.0
LT,Imports,2018-01,1123.313
LU,Imports,2018-01,671.516
LV,Imports,2018-01,323.0
ME,Imports,2018-01,667.0
MK,Imports,2018-01,701.591
MT,Imports,2018-01,88.723
NL,Imports,2018-01,2023.0
NO,Imports,2018-01,763.297
PL,Imports,2018-01,1336.84
PT,Imports,2018-01,659.0
RO,Imports,2018-01,317.0
RS,Imports,2018-01,366.116
SE,Imports,2018-01,1317.996
SI,Imports,2018-01,783.969
SK,Imports,2018-01,939.0
TR,Imports,2018-01,165.123
UK,Imports,2018-01,2288.085
XK,Imports,2018-01,
AL,Production,2018-01,884.286
AT,Production,2018-01,6456.739
BA,Production,2018-01,1469.877
BE,Production,2018-01,7023.601
BG,Production,2018-01,3741.706
CY,Production,2018-01,395.254
CZ,Production,2018-01,6972.493
DE,Production,2018-01,52211.028
DK,Production,2018-01,3102.189
EE,Production,2018-01,1018.0
EL,Production,2018-01,4364.203
ES,Production,2018-01,22903.287
EU27_2020,Production,2018-01,258701.828
FI,Production,2018-01,6877.0
FR,Production,2018-01,57338.858
HR,Production,2018-01,1435.052
HU,Production,2018-01,2754.725
IE,Production,2018-01,2695.519
IS,Production,2018-01,1706.484
IT,Production,2018-01,22890.0
LT,Production,2018-01,354.211
LU,Production,2018-01,213.338
LV,Production,2018-01,881.0
ME,Production,2018-01,397.0
MK,Production,2018-01,480.193
MT,Production,2018-01,112.08
NL,Production,2018-01,10544.0
NO,Production,2018-01,15628.756
PL,Production,2018-01,13781.637
PT,Production,2018-01,5181.0
RO,Production,2018-01,5453.0
RS,Production,2018-01,3695.266
SE,Production,2018-01,16201.621
SI,Production,2018-01,1356.287
SK,Production,2018-01,2444.0
TR,Production,2018-01,25190.997
UK,Production,2018-01,30535.976
XK,Production,2018-01,
AL,Consumption,2018-02,542.046
AT,Consumption,2018-02,5784.098
BA,Consumption,2018-02,977.235
BE,Consumption,2018-02,7130.65
BG,Consumption,2018-02,2801.703
CY,Consumption,2018-02,331.371
CZ,Consumption,2018-02,5649.188
DE,Consumption,2018-02,40246.963
DK,Consumption,2018-02,2912.307
EE,Consumption,2018-02,828.0
EL,Consumption,2018-02,4435.298
ES,Consumption,2018-02,20329.251
EU27_2020,Consumption,2018-02,228458.37
FI,Consumption,2018-02,8044.0
FR,Consumption,2018-02,46414.117
HR,Consumption,2018-02,1402.999
HU,Consumption,2018-02,3377.766
IE,Consumption,2018-02,2391.66
IS,Consumption,2018-02,1501.347
IT,Consumption,2018-02,26106.0
LT,Consumption,2018-02,927.635
LU,Consumption,2018-02,548.724
LV,Consumption,2018-02,647.0
ME,Consumption,2018-02,1226.0
MK,Consumption,2018-02,546.463
MT,Consumption,2018-02,188.557
NL,Consumption,2018-02,9959.0
NO,Consumption,2018-02,12510.586
PL,Consumption,2018-02,12662.928
PT,Consumption,2018-02,4056.0
RO,Consumption,2018-02,4811.0
RS,Consumption,2018-02,3163.288
SE,Consumption,2018-02,13013.027
SI,Consumption,2018-02,1130.128
SK,Consumption,2018-02,2329.0
TR,Consumption,2018-02,22517.855
UK,Consumption,2018-02,27105.657
XK,Consumption,2018-02,
AL,Imports,2018-02,10.377
AT,Imports,2018-02,2279.338
BA,Imports,2018-02,292.452
BE,Imports,2018-02,1436.622
BG,Imports,2018-02,258.586
CY,Imports,2018-02,0.0
CZ,Imports,2018-02,1068.915
DE,Imports,2018-02,1750.215
DK,Imports,2018-02,966.615
EE,Imports,2018-02,246.0
EL,Imports,2018-02,702.59
ES,Imports,2018-02,2170.887
EU27_2020,Imports,2018-02,30598.566
FI,Imports,2018-02,1872.0
FR,Imports,2018-02,2115.295
HR,Imports,2018-02,1059.435
HU,Imports,2018-02,1414.323
IE,Imports,2018-02,156.009
IS,Imports,2018-02,0.0
IT,Imports,2018-02,4611.0
LT,Imports,2018-02,1086.929
LU,Imports,2018-02,642.468
LV,Imports,2018-02,321.0
ME,Imports,2018-02,880.0
MK,Imports,2018-02,587.374
MT,Imports,2018-02,36.626
NL,Imports,2018-02,1711.0
NO,Imports,2018-02,357.625
PL,Imports,2018-02,1068.993
PT,Imports,2018-02,661.0
RO,Imports,2018-02,174.0
RS,Imports,2018-02,490.162
SE,Imports,2018-02,1276.09
SI,Imports,2018-02,756.63
SK,Imports,2018-02,756.0
TR,Imports,2018-02,188.818
UK,Imports,2018-02,1861.253
XK,Imports,2018-02,
