index,Date,Country,Temperature
62859,2007-12,CHE,0.0
62860,2008-01,CHE,2.0
62861,2008-02,CHE,2.0
62862,2008-03,CHE,3.0
62863,2008-04,CHE,6.0
62864,2008-05,CHE,13.0
62865,2008-06,CHE,16.0
62866,2008-07,CHE,17.0
62867,2008-08,CHE,17.0
62868,2008-09,CHE,11.0
62869,2008-10,CHE,9.0
62870,2008-11,CHE,3.0
62871,2008-12,CHE,-1.0
62872,2009-01,CHE,-2.0
62873,2009-02,CHE,-1.0
62874,2009-03,CHE,3.0
62875,2009-04,CHE,9.0
62876,2009-05,CHE,14.0
62877,2009-06,CHE,15.0
62878,2009-07,CHE,17.0
62879,2009-08,CHE,19.0
62880,2009-09,CHE,14.0
62881,2009-10,CHE,8.0
62882,2009-11,CHE,5.0
62883,2009-12,CHE,0.0
62884,2010-01,CHE,-3.0
62885,2010-02,CHE,-1.0
62886,2010-03,CHE,3.0
62887,2010-04,CHE,8.0
62888,2010-05,CHE,10.0
62889,2010-06,CHE,15.0
62890,2010-07,CHE,19.0
62891,2010-08,CHE,16.0
62892,2010-09,CHE,12.0
62893,2010-10,CHE,8.0
62894,2010-11,CHE,4.0
62895,2010-12,CHE,-2.0
62896,2011-01,CHE,0.0
62897,2011-02,CHE,1.0
62898,2011-03,CHE,5.0
62899,2011-04,CHE,10.0
62900,2011-05,CHE,13.0
62901,2011-06,CHE,15.0
62902,2011-07,CHE,15.0
62903,2011-08,CHE,18.0
62904,2011-09,CHE,15.0
62905,2011-10,CHE,9.0
62906,2011-11,CHE,5.0
62907,2011-12,CHE,2.0
62908,2012-01,CHE,1.0
62909,2012-02,CHE,-4.0
62910,2012-03,CHE,6.0
62911,2012-04,CHE,7.0
62912,2012-05,CHE,12.0
62913,2012-06,CHE,16.0
62914,2012-07,CHE,17.0
62915,2012-08,CHE,18.0
62916,2012-09,CHE,13.0
62917,2012-10,CHE,9.0
62918,2012-11,CHE,5.0
62919,2012-12,CHE,0.0
62920,2013-01,CHE,0.0
62921,2013-02,CHE,-2.0
62922,2013-03,CHE,2.0
62923,2013-04,CHE,8.0
62924,2013-05,CHE,9.0
62925,2013-06,CHE,14.0
62926,2013-07,CHE,19.0
62927,2013-08,CHE,17.0
62928,2013-09,CHE,14.0
62929,2013-10,CHE,10.0
62930,2013-11,CHE,3.0
62931,2013-12,CHE,1.0
62932,2014-01,CHE,2.0
62933,2014-02,CHE,2.0
62934,2014-03,CHE,6.0
62935,2014-04,CHE,9.0
62936,2014-05,CHE,11.0
62937,2014-06,CHE,16.0
62938,2014-07,CHE,16.0
62939,2014-08,CHE,15.0
62940,2014-09,CHE,14.0
62941,2014-10,CHE,11.0
62942,2014-11,CHE,6.0
62943,2014-12,CHE,2.0
62944,2015-01,CHE,0.0
62945,2015-02,CHE,-1.0
62946,2015-03,CHE,5.0
62947,2015-04,CHE,8.0
62948,2015-05,CHE,12.0
62949,2015-06,CHE,17.0
62950,2015-07,CHE,21.0
62951,2015-08,CHE,18.0
62952,2015-09,CHE,12.0
62953,2015-10,CHE,8.0
62954,2015-11,CHE,6.0
62955,2015-12,CHE,3.0
62956,2016-01,CHE,1.0
62957,2016-02,CHE,2.0
62958,2016-03,CHE,3.0
62959,2016-04,CHE,7.0
62960,2016-05,CHE,11.0
62961,2016-06,CHE,15.0
62962,2016-07,CHE,18.0
62963,2016-08,CHE,18.0
62964,2016-09,CHE,15.0
62965,2016-10,CHE,8.0
62966,2016-11,CHE,4.0
62967,2016-12,CHE,0.0
62968,2017-01,CHE,-4.0
62969,2017-02,CHE,3.0
62970,2017-03,CHE,7.0
62971,2017-04,CHE,7.0
62972,2017-05,CHE,12.0
62973,2017-06,CHE,18.0
62974,2017-07,CHE,18.0
62975,2017-08,CHE,18.0
62976,2017-09,CHE,12.0
62977,2017-10,CHE,10.0
62978,2017-11,CHE,3.0
62979,2017-12,CHE,0.0
62980,2018-01,CHE,3.0
62981,2018-02,CHE,-2.0
62982,2018-03,CHE,3.0
62983,2018-04,CHE,11.0
62984,2018-05,CHE,13.0
62985,2018-06,CHE,17.0
62986,2018-07,CHE,19.0
62987,2018-08,CHE,19.0
62988,2018-09,CHE,15.0
62989,2018-10,CHE,10.0
62990,2018-11,CHE,5.0
62991,2018-12,CHE,2.0
62992,2019-01,CHE,-1.0
62993,2019-02,CHE,3.0
62994,2019-03,CHE,5.0
62995,2019-04,CHE,7.0
62996,2019-05,CHE,9.0
62997,2019-06,CHE,18.0
62998,2019-07,CHE,19.0
62999,2019-08,CHE,18.0
63000,2019-09,CHE,14.0
63001,2019-10,CHE,11.0
63002,2019-11,CHE,4.0
63003,2019-12,CHE,3.0
63004,2020-01,CHE,1.0
63005,2020-02,CHE,4.0
63006,2020-03,CHE,4.0
63007,2020-04,CHE,10.0
63008,2020-05,CHE,12.0
63009,2020-06,CHE,15.0
63010,2020-07,CHE,18.0
63011,2020-08,CHE,18.0
63012,2020-09,CHE,14.0
63013,2020-10,CHE,8.0
63014,2020-11,CHE,5.0
63015,2020-12,CHE,1.0
63016,2021-01,CHE,-1.0
63017,2021-02,CHE,3.0
63018,2021-03,CHE,4.0
63019,2021-04,CHE,6.0
63020,2021-05,CHE,9.0
63021,2021-06,CHE,17.0
63022,2021-07,CHE,17.0
63023,2021-08,CHE,16.0
63024,2021-09,CHE,15.0
63025,2021-10,CHE,8.0
63026,2021-11,CHE,3.0
63027,2021-12,CHE,1.0
63028,2022-01,CHE,0.0
63029,2022-02,CHE,3.0
63030,2022-03,CHE,5.0
63031,2022-04,CHE,7.0
63032,2022-05,CHE,14.0
63033,2022-06,CHE,18.0
63034,2022-07,CHE,20.0
63035,2022-08,CHE,19.0
63036,2022-09,CHE,13.0
63037,2022-10,CHE,12.0
63038,2022-11,CHE,6.0
63039,2022-12,CHE,2.0
63040,2023-01,CHE,1.0
63041,2023-02,CHE,2.0
63042,2023-03,CHE,5.0
63043,2023-04,CHE,7.0
63044,2023-05,CHE,12.0
63045,2023-06,CHE,18.0
63046,2023-07,CHE,19.0
63047,2023-08,CHE,19.0
65976,2000-01,GBR,5.0
65977,2000-02,GBR,6.0
65978,2000-03,GBR,7.0
65979,2000-04,GBR,7.0
65980,2000-05,GBR,11.0
65981,2000-06,GBR,14.0
65982,2000-07,GBR,15.0
65983,2000-08,GBR,16.0
65984,2000-09,GBR,14.0
65985,2000-10,GBR,10.0
65986,2000-11,GBR,7.0
65987,2000-12,GBR,5.0
65988,2001-01,GBR,3.0
65989,2001-02,GBR,4.0
65990,2001-03,GBR,5.0
65991,2001-04,GBR,7.0
65992,2001-05,GBR,12.0
65993,2001-06,GBR,13.0
65994,2001-07,GBR,16.0
65995,2001-08,GBR,16.0
65996,2001-09,GBR,13.0
65997,2001-10,GBR,13.0
65998,2001-11,GBR,7.0
65999,2001-12,GBR,4.0
66000,2002-01,GBR,6.0
66001,2002-02,GBR,6.0
66002,2002-03,GBR,7.0
66003,2002-04,GBR,9.0
66004,2002-05,GBR,11.0
66005,2002-06,GBR,14.0
66006,2002-07,GBR,15.0
66007,2002-08,GBR,16.0
66008,2002-09,GBR,14.0
66009,2002-10,GBR,9.0
66010,2002-11,GBR,8.0
66011,2002-12,GBR,5.0
66012,2003-01,GBR,4.0
66013,2003-02,GBR,4.0
66014,2003-03,GBR,7.0
66015,2003-04,GBR,9.0
66016,2003-05,GBR,11.0
66017,2003-06,GBR,15.0
66018,2003-07,GBR,17.0
66019,2003-08,GBR,17.0
66020,2003-09,GBR,14.0
66021,2003-10,GBR,9.0
66022,2003-11,GBR,8.0
66023,2003-12,GBR,5.0
66024,2004-01,GBR,5.0
66025,2004-02,GBR,5.0
66026,2004-03,GBR,6.0
66027,2004-04,GBR,9.0
66028,2004-05,GBR,12.0
66029,2004-06,GBR,15.0
66030,2004-07,GBR,15.0
66031,2004-08,GBR,17.0
66032,2004-09,GBR,14.0
66033,2004-10,GBR,10.0
66034,2004-11,GBR,8.0
66035,2004-12,GBR,6.0
66036,2005-01,GBR,6.0
66037,2005-02,GBR,4.0
66038,2005-03,GBR,7.0
66039,2005-04,GBR,8.0
66040,2005-05,GBR,11.0
66041,2005-06,GBR,15.0
66042,2005-07,GBR,16.0
66043,2005-08,GBR,15.0
66044,2005-09,GBR,14.0
66045,2005-10,GBR,12.0
66046,2005-11,GBR,6.0
66047,2005-12,GBR,5.0
66048,2006-01,GBR,4.0
66049,2006-02,GBR,4.0
66050,2006-03,GBR,5.0
66051,2006-04,GBR,8.0
66052,2006-05,GBR,11.0
66053,2006-06,GBR,15.0
66054,2006-07,GBR,18.0
66055,2006-08,GBR,16.0
66056,2006-09,GBR,16.0
66057,2006-10,GBR,12.0
66058,2006-11,GBR,8.0
66059,2006-12,GBR,6.0
66060,2007-01,GBR,8.0
66061,2007-02,GBR,6.0
66062,2007-03,GBR,7.0
66063,2007-04,GBR,11.0
66064,2007-05,GBR,11.0
66065,2007-06,GBR,14.0
66066,2007-07,GBR,15.0
66067,2007-08,GBR,15.0
66068,2007-09,GBR,13.0
66069,2007-10,GBR,11.0
66070,2007-11,GBR,8.0
66071,2007-12,GBR,5.0
66072,2008-01,GBR,6.0
66073,2008-02,GBR,6.0
66074,2008-03,GBR,6.0
66075,2008-04,GBR,8.0
66076,2008-05,GBR,13.0
66077,2008-06,GBR,14.0
66078,2008-07,GBR,16.0
66079,2008-08,GBR,16.0
66080,2008-09,GBR,13.0
66081,2008-10,GBR,9.0
66082,2008-11,GBR,7.0
66083,2008-12,GBR,4.0
66084,2009-01,GBR,3.0
66085,2009-02,GBR,4.0
66086,2009-03,GBR,7.0
66087,2009-04,GBR,9.0
66088,2009-05,GBR,11.0
66089,2009-06,GBR,14.0
66090,2009-07,GBR,16.0
66091,2009-08,GBR,16.0
66092,2009-09,GBR,14.0
66093,2009-10,GBR,11.0
66094,2009-11,GBR,8.0
66095,2009-12,GBR,3.0
66096,2010-01,GBR,2.0
66097,2010-02,GBR,3.0
66098,2010-03,GBR,6.0
66099,2010-04,GBR,9.0
66100,2010-05,GBR,10.0
66101,2010-06,GBR,15.0
66102,2010-07,GBR,16.0
66103,2010-08,GBR,15.0
66104,2010-09,GBR,13.0
66105,2010-10,GBR,10.0
66106,2010-11,GBR,5.0
66107,2010-12,GBR,0.0
66108,2011-01,GBR,4.0
66109,2011-02,GBR,6.0
66110,2011-03,GBR,6.0
66111,2011-04,GBR,11.0
66112,2011-05,GBR,12.0
66113,2011-06,GBR,13.0
66114,2011-07,GBR,15.0
66115,2011-08,GBR,15.0
66116,2011-09,GBR,14.0
66117,2011-10,GBR,12.0
66118,2011-11,GBR,9.0
66119,2011-12,GBR,6.0
66120,2012-01,GBR,5.0
66121,2012-02,GBR,5.0
66122,2012-03,GBR,8.0
66123,2012-04,GBR,7.0
66124,2012-05,GBR,11.0
66125,2012-06,GBR,13.0
66126,2012-07,GBR,15.0
66127,2012-08,GBR,16.0
66128,2012-09,GBR,13.0
66129,2012-10,GBR,9.0
66130,2012-11,GBR,7.0
66131,2012-12,GBR,5.0
66132,2013-01,GBR,4.0
66133,2013-02,GBR,3.0
66134,2013-03,GBR,3.0
66135,2013-04,GBR,7.0
66136,2013-05,GBR,10.0
66137,2013-06,GBR,13.0
66138,2013-07,GBR,18.0
66139,2013-08,GBR,16.0
66140,2013-09,GBR,13.0
66141,2013-10,GBR,12.0
66142,2013-11,GBR,6.0
66143,2013-12,GBR,6.0
66144,2014-01,GBR,6.0
66145,2014-02,GBR,6.0
66146,2014-03,GBR,7.0
66147,2014-04,GBR,10.0
66148,2014-05,GBR,12.0
66149,2014-06,GBR,15.0
66150,2014-07,GBR,17.0
66151,2014-08,GBR,15.0
66152,2014-09,GBR,15.0
66153,2014-10,GBR,12.0
66154,2014-11,GBR,8.0
66155,2014-12,GBR,5.0
66156,2015-01,GBR,4.0
66157,2015-02,GBR,4.0
66158,2015-03,GBR,6.0
66159,2015-04,GBR,9.0
66160,2015-05,GBR,10.0
66161,2015-06,GBR,13.0
66162,2015-07,GBR,15.0
66163,2015-08,GBR,15.0
66164,2015-09,GBR,13.0
66165,2015-10,GBR,11.0
66166,2015-11,GBR,9.0
66167,2015-12,GBR,9.0
66168,2016-01,GBR,5.0
66169,2016-02,GBR,5.0
66170,2016-03,GBR,6.0
66171,2016-04,GBR,7.0
66172,2016-05,GBR,12.0
66173,2016-06,GBR,14.0
66174,2016-07,GBR,16.0
66175,2016-08,GBR,16.0
66176,2016-09,GBR,15.0
66177,2016-10,GBR,11.0
66178,2016-11,GBR,6.0
66179,2016-12,GBR,7.0
66180,2017-01,GBR,4.0
66181,2017-02,GBR,6.0
66182,2017-03,GBR,8.0
66183,2017-04,GBR,9.0
66184,2017-05,GBR,13.0
66185,2017-06,GBR,15.0
66186,2017-07,GBR,16.0
66187,2017-08,GBR,15.0
66188,2017-09,GBR,13.0
66189,2017-10,GBR,12.0
66190,2017-11,GBR,7.0
66191,2017-12,GBR,5.0
66192,2018-01,GBR,5.0
66193,2018-02,GBR,3.0
66194,2018-03,GBR,5.0
66195,2018-04,GBR,9.0
66196,2018-05,GBR,13.0
66197,2018-06,GBR,15.0
66198,2018-07,GBR,18.0
66199,2018-08,GBR,16.0
66200,2018-09,GBR,13.0
66201,2018-10,GBR,10.0
66202,2018-11,GBR,8.0
66203,2018-12,GBR,7.0
66204,2019-01,GBR,4.0
66205,2019-02,GBR,7.0
66206,2019-03,GBR,8.0
66207,2019-04,GBR,9.0
66208,2019-05,GBR,11.0
66209,2019-06,GBR,14.0
66210,2019-07,GBR,17.0
66211,2019-08,GBR,17.0
66212,2019-09,GBR,14.0
66213,2019-10,GBR,10.0
66214,2019-11,GBR,6.0
66215,2019-12,GBR,6.0
66216,2020-01,GBR,6.0
66217,2020-02,GBR,6.0
66218,2020-03,GBR,6.0
66219,2020-04,GBR,10.0
66220,2020-05,GBR,12.0
66221,2020-06,GBR,15.0
66222,2020-07,GBR,15.0
66223,2020-08,GBR,17.0
66224,2020-09,GBR,14.0
66225,2020-10,GBR,10.0
66226,2020-11,GBR,9.0
66227,2020-12,GBR,5.0
66228,2021-01,GBR,3.0
66229,2021-02,GBR,5.0
66230,2021-03,GBR,7.0
66231,2021-04,GBR,6.0
66232,2021-05,GBR,10.0
66233,2021-06,GBR,15.0
66234,2021-07,GBR,17.0
66235,2021-08,GBR,16.0
66236,2021-09,GBR,15.0
66237,2021-10,GBR,12.0
66238,2021-11,GBR,8.0
66239,2021-12,GBR,6.0
66240,2022-01,GBR,5.0
66241,2022-02,GBR,6.0
66242,2022-03,GBR,7.0
66243,2022-04,GBR,9.0
66244,2022-05,GBR,12.0
66245,2022-06,GBR,15.0
66246,2022-07,GBR,17.0
66247,2022-08,GBR,18.0
66248,2022-09,GBR,14.0
66249,2022-10,GBR,13.0
66250,2022-11,GBR,9.0
66251,2022-12,GBR,4.0
66252,2023-01,GBR,5.0
66253,2023-02,GBR,6.0
66254,2023-03,GBR,7.0
66255,2023-04,GBR,8.0
66256,2023-05,GBR,12.0
66257,2023-06,GBR,16.0
66258,2023-07,GBR,16.0
66259,2023-08,GBR,16.0
