lat,lon,time,mean_Tmean_Yearly
49.7,12.800000000000004,30681,9.817548
54.9,34.9,6574,5.924531
46.900000000000006,-4.899999999999999,9131,--
40.2,-6.5,6574,14.89247
58.4,28.800000000000004,31411,7.926487
69.2,-13.399999999999999,14610,--
60.400000000000006,-20.3,29220,--
59.300000000000004,34.20000000000001,7670,4.4330297
63.6,32.1,13149,2.5725763
65.2,-20.0,12418,2.5665207
71.2,-4.399999999999999,21915,--
51.7,-14.2,12053,--
64.5,34.6,15340,2.6878033
37.7,-2.1000000000000014,7305,14.256348
64.5,22.300000000000004,12053,--
44.900000000000006,-16.5,730,--
50.400000000000006,18.5,31411,10.440271
60.5,22.6,35794,8.227925
72.4,4.5,17167,--
68.80000000000001,19.1,18262,-2.0913916
40.400000000000006,26.300000000000004,6574,15.216486
66.4,-0.8999999999999986,31046,--
43.400000000000006,19.800000000000004,35429,10.971848
65.9,14.0,18262,0.79599625
60.6,-16.5,28489,--
36.3,17.4,36160,--
41.0,-1.6999999999999957,31046,12.278609
62.0,8.800000000000004,12784,-0.20364155
35.9,19.500000000000007,24837,--
46.400000000000006,33.1,35429,11.565442
55.7,-15.8,16436,--
66.4,-2.1000000000000014,27759,--
31.0,-5.600000000000001,9496,17.931915
57.2,-9.200000000000003,2557,--
31.5,28.800000000000004,17167,--
55.800000000000004,-15.100000000000001,22280,--
34.5,-17.4,27028,--
48.900000000000006,-20.8,9862,--
67.6,-12.899999999999999,36160,--
39.8,13.100000000000001,16801,--
43.0,14.800000000000004,24106,--
37.7,6.5,18993,--
61.1,-12.399999999999999,35429,--
61.800000000000004,-5.699999999999996,24837,--
47.5,-18.4,15340,--
37.2,-1.3999999999999986,22645,--
70.1,-22.9,8401,--
55.4,13.200000000000003,5844,7.9239564
38.400000000000006,26.300000000000004,32142,18.380095
43.400000000000006,17.6,21550,11.652391
52.7,13.200000000000003,8766,9.985187
35.3,14.100000000000001,0,--
71.7,-16.4,21550,--
55.6,12.200000000000003,14975,9.1192465
67.0,33.70000000000001,365,-0.5546709
68.30000000000001,-5.100000000000001,27028,--
31.200000000000003,29.699999999999996,18993,22.216515
53.1,5.300000000000004,31411,--
35.9,9.200000000000003,2191,15.254167
69.30000000000001,27.6,9862,-0.36226612
66.30000000000001,-20.2,32872,5.5682883
60.6,26.000000000000007,14975,6.171494
54.4,-12.899999999999999,15340,--
56.7,19.4,10592,--
51.3,-19.3,5844,--
40.5,10.700000000000003,36160,--
37.8,29.800000000000004,22280,14.530448
58.800000000000004,11.100000000000001,2557,7.8147955
37.2,11.600000000000001,17897,--
54.0,-0.5,13149,9.7660475
32.7,28.9,32872,--
40.2,0.10000000000000142,33603,17.8718
51.7,-10.799999999999997,12418,--
52.0,32.70000000000001,23741,9.070987
66.4,8.399999999999999,28489,--
51.900000000000006,26.699999999999996,5479,7.9843116
43.8,-15.0,34699,--
57.300000000000004,33.6,5844,4.739842
66.9,-18.4,27394,4.227694
55.6,28.199999999999996,24472,8.023043
72.5,-3.0,7670,--
54.6,3.6000000000000014,2922,--
47.8,19.4,29220,11.410928
57.0,21.1,16071,8.465518
32.3,31.199999999999996,2557,--
38.8,19.4,27394,--
72.2,-4.399999999999999,21184,--
62.1,-17.3,20454,--
36.5,-7.600000000000001,33603,--
54.5,-14.0,3287,--
58.6,33.1,35064,7.3053675
48.7,30.699999999999996,26663,10.455686
50.6,3.200000000000003,22280,11.399326
44.1,23.1,6940,12.4624405
42.400000000000006,-16.6,24106,--
55.6,-18.6,34699,--
71.2,-1.2999999999999972,29585,--
53.5,-19.5,14610,--
40.1,-17.8,25202,--
49.1,23.699999999999996,35429,9.750338
34.5,0.20000000000000284,1826,14.916898
64.5,9.899999999999999,12053,--
34.1,-22.6,20819,--
34.9,-7.600000000000001,0,--
69.2,-10.0,12418,--
30.1,27.199999999999996,25567,22.85143
71.9,34.6,16436,--
49.3,-19.2,0,--
65.6,5.5,25567,--
64.80000000000001,20.1,21550,4.443438
32.1,34.6,15706,21.239874
68.1,19.500000000000007,5113,-2.8267071
61.300000000000004,-21.8,21915,--
52.6,7.700000000000003,2557,9.222894
52.3,-5.100000000000001,13879,10.77196
35.5,34.4,12418,19.56037
70.9,28.1,1096,-2.3526661
68.80000000000001,-23.7,0,--
62.6,-21.2,36160,--
68.4,11.899999999999999,16436,--
46.900000000000006,3.6000000000000014,10592,11.820107
49.400000000000006,34.1,18628,9.899371
57.7,-7.700000000000003,17897,--
34.1,22.6,8035,--
40.2,13.899999999999999,12053,--
67.7,4.600000000000001,33238,--
67.6,-2.1999999999999957,12418,--
71.80000000000001,-9.0,3652,--
54.800000000000004,10.700000000000003,15340,9.464461
52.5,-17.1,29950,--
51.0,22.4,27028,9.784629
49.400000000000006,15.700000000000003,32142,9.770742
50.3,0.0,20819,--
63.400000000000006,19.9,16071,4.6836867
69.80000000000001,-0.29999999999999716,17167,--
35.9,2.3999999999999986,17167,15.411215
64.5,30.6,28855,4.254439
72.2,26.199999999999996,20454,--
38.7,15.5,17532,18.429485
48.400000000000006,-2.5,20089,12.1918545
71.30000000000001,-0.6999999999999957,6574,--
59.5,-5.799999999999997,20089,--
69.30000000000001,-19.0,18262,--
46.400000000000006,-17.7,19358,--
72.0,23.199999999999996,33968,--
71.0,-8.399999999999999,31411,--
51.2,21.000000000000007,6209,8.383005
49.1,26.4,35429,11.994507
51.8,16.800000000000004,27394,10.84258
57.5,3.1000000000000014,17532,--
39.5,13.399999999999999,29220,--
50.1,19.200000000000003,4383,8.712405
67.30000000000001,8.399999999999999,35429,--
55.0,4.200000000000003,2922,--
58.1,-0.6000000000000014,10592,--
64.1,-1.6999999999999957,5844,--
61.1,13.800000000000004,13514,3.7277486
55.1,33.9,29950,7.861486
68.9,13.200000000000003,34699,--
33.6,30.1,18993,--
63.6,28.500000000000007,26298,5.294522
44.6,-9.600000000000001,16071,--
64.4,22.9,4748,--
38.0,2.3999999999999986,21915,--
46.3,-13.399999999999999,30681,--
60.6,21.300000000000004,2557,5.2317924
55.2,-24.1,10957,--
72.0,-19.5,4748,--
30.3,8.200000000000003,21915,24.818632
38.400000000000006,9.800000000000004,23376,--
32.1,26.000000000000007,14245,--
63.1,-14.5,10957,--
39.8,-20.5,11688,--
48.7,-2.6999999999999957,14245,12.371015
51.8,-4.600000000000001,9496,10.154006
42.1,-12.8,23011,--
41.5,12.899999999999999,8766,16.196985
54.800000000000004,-22.3,21915,--
63.1,-18.8,7305,5.6794286
55.6,14.399999999999999,9496,--
49.0,3.8999999999999986,32507,12.090028
62.5,28.199999999999996,20089,5.1715035
57.1,-13.2,7670,--
61.800000000000004,-2.799999999999997,28489,--
70.9,22.000000000000007,6574,--
52.7,34.50000000000001,18993,8.090846
72.0,-15.600000000000001,2191,--
68.7,21.500000000000007,25933,-0.7188251
44.900000000000006,13.5,29950,--
37.9,-19.3,0,--
43.400000000000006,26.000000000000007,6940,10.977645
45.400000000000006,19.800000000000004,14245,13.204806
44.8,-13.100000000000001,5479,--
64.1,-19.4,6574,3.211511
62.900000000000006,-11.200000000000003,1096,--
45.7,32.1,26663,--
43.0,-10.700000000000003,1096,--
48.8,12.800000000000004,5479,9.426009
41.3,8.100000000000001,22280,17.466297
65.2,7.0,31411,--
50.3,6.5,2557,8.748259
46.8,31.6,16801,9.950367
41.900000000000006,4.100000000000001,15706,--
66.9,6.399999999999999,5113,--
53.400000000000006,15.399999999999999,17532,9.586543
66.9,4.5,27759,--
38.1,-20.9,31411,--
43.3,14.0,35429,--
65.30000000000001,0.0,9862,--
62.5,2.8999999999999986,31411,--
33.6,14.600000000000001,35064,--
37.0,15.800000000000004,19723,--
72.30000000000001,27.300000000000004,31411,--
31.200000000000003,27.000000000000007,24837,20.446167
52.900000000000006,24.699999999999996,13149,8.470001
47.400000000000006,-18.7,11688,--
47.6,29.800000000000004,34699,11.644666
54.6,29.500000000000007,29220,8.516158
46.3,15.800000000000004,4383,10.452359
60.400000000000006,34.00000000000001,16071,5.078269
58.0,18.700000000000003,31046,--
58.800000000000004,-1.5,27394,--
33.5,-2.299999999999997,18993,17.6724
57.1,9.300000000000004,2191,7.0608363
62.800000000000004,9.0,20454,0.3693617
72.5,10.800000000000004,33968,--
43.3,18.200000000000003,19358,9.8008795
48.7,-7.100000000000001,20089,--
47.3,16.6,15340,10.996564
38.1,12.5,30681,19.26395
35.1,-8.299999999999997,29950,--
43.7,0.8999999999999986,19358,14.808037
44.3,3.6000000000000014,4748,7.3668365
71.80000000000001,5.399999999999999,13514,--
55.5,32.6,19358,7.018343
65.6,0.6000000000000014,21915,--
69.7,-8.600000000000001,4383,--
47.400000000000006,-18.5,23011,--
35.0,32.1,4748,19.238274
55.300000000000004,7.899999999999999,5113,--
43.3,17.4,8035,13.028769
42.1,2.8000000000000043,3652,15.265891
62.7,29.699999999999996,4748,2.9800713
39.5,-10.299999999999997,12418,--
48.2,25.9,23011,10.364915
50.1,31.9,35064,10.829291
42.2,3.1000000000000014,12418,15.042825
40.8,-12.7,29585,--
50.3,22.699999999999996,24837,10.047476
70.6,16.6,24106,--
51.400000000000006,34.00000000000001,6209,7.819118
62.900000000000006,10.899999999999999,34699,4.4858856
45.5,25.800000000000004,29585,6.8087263
67.9,13.399999999999999,9862,--
52.8,32.20000000000001,16801,8.272302
40.400000000000006,1.8000000000000043,35429,--
39.2,32.50000000000001,13149,11.5435295
41.0,-9.899999999999999,3287,--
44.2,4.899999999999999,15706,15.033044
56.2,-14.0,26663,--
33.4,30.1,8035,--
36.9,-9.399999999999999,5844,--
71.30000000000001,-20.2,29220,--
36.5,-5.799999999999997,31046,19.178926
65.80000000000001,5.5,23011,--
43.1,29.800000000000004,28855,--
41.5,-2.3999999999999986,14975,12.200896
32.2,-16.7,31777,--
60.800000000000004,8.5,17167,3.6237519
59.1,9.899999999999999,13514,7.9567084
33.8,-22.1,15340,--
33.1,13.399999999999999,14975,--
58.7,26.300000000000004,31777,8.180941
53.3,-0.6000000000000014,27394,10.681044
57.0,-5.0,13149,7.1108136
39.1,25.000000000000007,4018,--
58.2,15.700000000000003,24472,8.007647
62.7,3.6000000000000014,28489,--
47.3,1.6000000000000014,2557,11.776691
62.800000000000004,11.200000000000003,9862,1.4895113
67.6,31.199999999999996,22645,1.7569125
45.2,-0.10000000000000142,30681,14.7422495
50.8,1.8999999999999986,29585,11.533201
56.5,-9.799999999999997,22280,--
53.400000000000006,-17.2,27759,--
41.8,14.399999999999999,29220,13.725683
46.7,1.0,21550,13.104916
45.6,-3.299999999999997,0,--
62.1,3.8000000000000043,31777,--
58.800000000000004,12.300000000000004,6940,6.4538913
38.400000000000006,19.800000000000004,34699,--
40.7,12.899999999999999,17167,17.560677
55.9,-20.7,32872,--
48.8,11.100000000000001,31046,10.482822
42.0,-17.3,32872,--
38.7,20.000000000000007,20819,--
56.5,-7.799999999999997,0,--
55.6,11.899999999999999,23376,9.398256
68.6,19.300000000000004,13149,-3.1627462
59.300000000000004,20.199999999999996,32507,--
45.8,3.200000000000003,33603,13.068033
31.0,14.0,2191,21.185974
32.7,26.199999999999996,23011,--
64.9,-21.8,8401,2.3170078
53.0,-16.1,1461,--
68.1,30.4,24106,2.2413533
58.7,14.0,31411,7.9093966
41.3,25.4,8035,10.9194765
68.2,3.700000000000003,23741,--
45.900000000000006,7.800000000000004,28855,0.72391266
38.6,18.5,19358,--
71.2,13.899999999999999,14245,--
45.6,9.399999999999999,14975,14.576649
53.8,-20.8,18628,--
67.6,28.000000000000007,18628,1.5602342
43.0,-4.899999999999999,23741,8.157506
53.900000000000006,17.1,7305,8.324212
62.7,-11.799999999999997,1096,--
51.1,18.6,27759,10.299305
51.5,25.300000000000004,1826,7.784908
67.7,-18.7,33603,--
60.2,25.500000000000007,8401,6.2461886
35.2,31.199999999999996,23376,--
70.1,21.1,12418,1.0168301
69.80000000000001,0.10000000000000142,35794,--
55.4,21.000000000000007,21184,--
61.7,-1.1000000000000014,9131,--
44.8,-21.6,8401,--
46.8,5.700000000000003,18628,11.823066
71.6,31.199999999999996,13879,--
43.7,-14.0,35064,--
39.7,-4.699999999999996,20089,15.454732
55.2,-12.8,0,--
44.5,-12.7,21184,--
67.5,-20.3,34333,--
40.1,32.4,16071,12.155597
60.300000000000004,30.699999999999996,2922,4.8600345
40.0,25.9,2922,--
42.3,17.1,9496,--
43.0,14.100000000000001,28855,--
46.7,-17.2,31046,--
38.3,24.1,8035,17.29173
52.1,20.1,6574,8.9356
46.0,-22.1,22280,--
53.6,9.0,24837,10.195999
71.6,7.399999999999999,25933,--
46.8,22.199999999999996,11323,10.896566
40.400000000000006,6.100000000000001,33238,--
63.800000000000004,15.700000000000003,3652,2.1502883
43.8,-13.8,31046,--
32.0,25.1,27028,--
38.1,-3.799999999999997,21184,18.491463
39.900000000000006,13.800000000000004,9131,--
45.2,30.300000000000004,24106,--
49.7,11.700000000000003,24106,9.651879
51.6,3.700000000000003,20454,11.528219
37.8,20.1,13149,--
69.80000000000001,-24.7,6574,--
65.9,-0.6000000000000014,35429,--
58.7,2.0,35794,--
68.1,14.800000000000004,35794,5.6782727
30.4,7.200000000000003,33968,25.677515
35.4,-16.0,16436,--
50.8,-18.0,15340,--
55.800000000000004,33.800000000000004,27759,7.476395
50.400000000000006,-5.100000000000001,29950,11.946555
38.3,9.200000000000003,11688,--
59.6,-17.8,30681,--
69.80000000000001,19.4,4018,0.10444403
65.2,16.0,22645,1.2254018
41.8,12.600000000000001,17532,16.83748
54.300000000000004,-9.399999999999999,17532,9.995196
39.3,27.6,5113,15.110788
69.5,-10.899999999999999,27394,--
71.80000000000001,34.6,17532,--
38.900000000000006,12.899999999999999,22645,--
52.8,2.8999999999999986,30681,--
36.1,6.5,16071,15.914532
65.4,-24.8,9496,--
55.5,10.0,27394,9.43063
66.0,26.699999999999996,19723,2.7554173
34.4,31.699999999999996,18993,--
56.2,2.8999999999999986,1826,--
35.3,21.199999999999996,24106,--
57.5,-15.7,5844,--
31.9,-0.29999999999999716,10227,20.63551
58.7,-18.3,21915,--
58.800000000000004,9.899999999999999,26663,8.17222
36.4,16.700000000000003,12784,--
31.4,16.800000000000004,6209,21.278072
47.900000000000006,-18.1,34333,--
44.8,-1.3999999999999986,16436,--
55.800000000000004,-21.2,31777,--
49.3,-1.2999999999999972,13514,12.108753
61.400000000000006,27.1,13879,5.284094
63.1,19.200000000000003,4748,4.0016046
58.800000000000004,-11.399999999999999,33603,--
44.1,28.6,7670,11.999825
51.7,13.600000000000001,5113,9.898054
45.400000000000006,28.4,24837,12.828304
38.8,25.000000000000007,1461,--
58.4,-17.1,1461,--
54.1,7.899999999999999,2922,--
67.9,-6.299999999999997,25567,--
33.0,5.200000000000003,18262,23.226023
53.5,-13.3,19723,--
65.80000000000001,19.699999999999996,14245,1.3126427
45.1,9.300000000000004,26298,14.789263
60.0,6.5,20819,2.730408
33.7,8.5,29585,23.690197
31.4,-24.2,32142,--
51.0,-21.5,25933,--
43.1,18.0,16801,13.928036
65.4,-14.0,15706,1.9459741
33.4,-1.6999999999999957,365,16.40022
70.6,0.20000000000000284,17532,--
66.2,20.9,32872,2.448237
58.4,-17.6,23011,--
46.2,0.8000000000000043,3652,11.749425
68.2,6.200000000000003,15706,--
51.1,11.300000000000004,17532,10.142049
37.2,34.00000000000001,25567,9.570612
36.2,29.9,5479,18.213024
41.1,13.700000000000003,7670,18.092762
33.8,-14.2,15706,--
39.3,21.000000000000007,13514,16.043407
70.4,21.699999999999996,4018,2.2897282
58.1,1.5,29220,--
46.6,-18.1,33603,--
61.1,1.1000000000000014,27028,--
46.400000000000006,24.800000000000004,8035,9.167392
32.8,7.100000000000001,3287,22.395277
33.2,2.700000000000003,8766,19.294863
45.5,2.1000000000000014,9862,9.727613
45.3,-1.6999999999999957,365,--
41.6,-2.1999999999999957,32872,13.330674
42.8,4.300000000000004,1461,--
43.1,17.200000000000003,1461,15.205386
67.0,30.300000000000004,14975,0.89736885
52.2,-24.4,10592,--
70.80000000000001,23.9,20454,2.46167
67.1,-14.8,0,--
45.2,28.6,25202,12.453992
61.400000000000006,-8.799999999999997,18993,--
62.2,-6.299999999999997,27394,7.721432
61.5,4.0,19723,--
45.400000000000006,-5.5,9496,--
64.7,27.699999999999996,26298,4.6076503
32.6,26.199999999999996,17167,--
45.8,-14.600000000000001,9496,--
72.30000000000001,0.8999999999999986,35429,--
53.400000000000006,-0.5,22645,10.429335
31.4,-21.0,15340,--
49.400000000000006,-5.600000000000001,12053,--
35.8,29.6,6209,--
64.30000000000001,-9.399999999999999,6209,--
32.0,22.6,27759,20.942434
68.80000000000001,-11.100000000000001,34333,--
61.2,-19.8,11688,--
64.0,-0.6999999999999957,20089,--
46.900000000000006,25.800000000000004,17167,5.8092875
60.5,-12.899999999999999,10227,--
49.5,-17.2,34699,--
61.300000000000004,14.0,16801,3.2302535
36.9,-0.29999999999999716,25933,--
57.0,-11.0,9131,--
36.8,15.800000000000004,30316,--
30.8,-8.700000000000003,2557,12.217443
43.400000000000006,0.10000000000000142,17897,15.531584
60.800000000000004,3.3000000000000043,17532,--
44.1,-8.5,13879,--
38.6,1.0,25202,--
36.6,2.3999999999999986,2191,17.739645
43.8,26.6,3287,11.346782
53.7,5.5,22280,--
33.7,-10.899999999999999,17532,--
34.9,5.800000000000004,28489,23.452137
57.2,16.9,22645,8.862758
57.4,31.699999999999996,3287,5.589287
53.6,33.1,29585,8.693026
43.0,16.200000000000003,2922,--
55.2,9.0,18993,9.132037
36.5,9.0,1461,18.314674
48.7,-0.6999999999999957,20089,11.396117
64.80000000000001,-8.899999999999999,14975,--
67.1,-13.2,28124,--
53.8,12.200000000000003,24472,10.525
47.6,2.0,24472,12.912508
55.300000000000004,3.200000000000003,730,--
64.9,1.1000000000000014,5844,--
30.9,-14.399999999999999,7305,--
57.300000000000004,11.300000000000004,15706,8.09132
65.9,-2.1999999999999957,29585,--
71.5,16.9,25567,--
68.7,-22.9,365,--
56.6,-4.199999999999996,13879,6.0291348
34.4,32.4,13514,--
50.2,19.699999999999996,1461,7.319357
52.3,-19.3,13514,--
46.2,-5.699999999999996,23741,--
69.1,1.3999999999999986,25202,--
37.1,-13.899999999999999,4748,--
49.8,-2.3999999999999986,12053,--
42.2,34.4,35064,--
46.5,19.1,2922,11.095061
48.5,-16.7,19358,--
43.2,-11.200000000000003,32507,--
57.1,9.600000000000001,20454,8.775644
60.400000000000006,15.700000000000003,21915,5.7582674
69.6,-11.0,12418,--
60.300000000000004,-5.5,28489,--
62.800000000000004,-7.0,15706,--
68.2,-1.7999999999999972,21550,--
70.30000000000001,-19.1,12053,--
50.3,-12.200000000000003,20454,--
68.7,6.200000000000003,15340,--
33.8,-15.899999999999999,32507,--
33.8,28.9,6940,--
46.2,7.399999999999999,13149,3.653604
41.1,25.500000000000007,0,13.21762
39.900000000000006,-24.4,30681,--
52.900000000000006,-6.5,16801,8.971785
34.1,32.800000000000004,13879,--
35.9,12.600000000000001,7670,--
46.7,-16.7,29950,--
60.6,-17.1,12418,--
64.30000000000001,15.0,25567,3.2603514
66.4,-1.6999999999999957,19358,--
49.7,-13.100000000000001,12784,--
57.2,-20.3,31411,--
70.0,-11.5,4383,--
52.0,22.699999999999996,29585,10.2019615
46.900000000000006,18.6,17167,11.754158
37.2,-2.799999999999997,32872,13.021303
34.2,19.200000000000003,15706,--
58.800000000000004,18.800000000000004,730,--
46.3,-13.3,8401,--
43.7,24.699999999999996,25202,13.668084
66.5,6.200000000000003,27759,--
36.0,-21.8,28489,--
52.5,-18.5,11688,--
66.6,-15.399999999999999,1826,--
34.6,-19.2,12418,--
44.6,-24.4,12418,--
52.5,17.700000000000003,10957,9.257699
48.400000000000006,3.1000000000000014,31777,13.332228
42.8,5.5,32872,--
62.400000000000006,11.100000000000001,9496,1.0715779
60.1,7.200000000000003,19358,2.7049747
63.2,-18.5,33238,6.8686404
44.2,9.100000000000001,13149,14.336191
37.8,5.899999999999999,8401,--
44.2,-5.699999999999996,30681,--
57.5,34.50000000000001,9496,5.225726
45.6,-16.6,4748,--
42.2,-16.7,17897,--
68.4,-8.299999999999997,10227,--
38.6,24.000000000000007,32142,15.428535
66.0,4.0,8035,--
69.80000000000001,-21.8,5844,--
47.900000000000006,16.200000000000003,12784,10.57852
43.0,31.199999999999996,6940,--
72.5,-12.0,30316,--
34.3,10.100000000000001,11323,21.052954
39.400000000000006,27.1,17897,14.722261
36.9,-14.600000000000001,9862,--
45.0,12.200000000000003,10592,14.131876
55.0,27.6,28489,8.557539
45.0,6.700000000000003,24837,7.2339506
49.3,-14.5,3652,--
70.80000000000001,-5.699999999999996,35429,--
45.1,-1.8999999999999986,6940,--
63.300000000000004,14.700000000000003,14975,3.7850688
45.1,-13.3,0,--
35.3,34.20000000000001,11688,19.923843
32.2,30.500000000000007,21184,--
43.2,6.700000000000003,8401,15.711608
67.6,-16.3,33238,--
42.8,5.399999999999999,32872,--
46.400000000000006,-7.0,16436,--
30.200000000000003,20.9,29585,23.14426
37.9,-7.0,25567,17.652853
42.7,29.800000000000004,14245,--
44.7,-6.199999999999996,28855,--
64.1,29.199999999999996,10227,3.13134
46.400000000000006,3.3000000000000043,24472,12.48557
33.9,8.200000000000003,28124,23.45404
46.6,7.100000000000001,1096,6.104243
68.0,21.800000000000004,10957,-1.2035993
43.2,-22.2,5844,--
61.900000000000006,29.500000000000007,32507,6.767752
35.3,-3.299999999999997,2922,19.16773
55.2,-12.200000000000003,11323,--
54.0,4.200000000000003,5479,--
60.2,34.20000000000001,34333,6.5205393
40.5,-21.0,18628,--
32.7,17.9,12784,--
57.9,7.200000000000003,0,--
72.30000000000001,8.899999999999999,11688,--
